avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.527763389586601,293,2.5777713055240437,3.559010314506424,4.450259956129139,1.7263982831186149,0.4742865907279342
3.5715688961126095,459,2.57008155601715,3.5600073761600397,4.587822866628755,1.738136313804278,0.5495646616811588
3.6011213449519732,635,2.5773509698230384,3.5631274331330953,4.716219731167021,1.7564832459735635,0.6073027896153654
3.6502223988493765,774,2.5989065960906554,3.5782985285602305,4.742774194144601,1.770168870576517,0.604657509708553
3.6669076781666954,941,2.5989065960906554,3.594941692354918,4.753980058086541,1.7819797224464344,0.6227633785969836
3.6648478558199926,1071,2.5715949433732033,3.607279278489376,4.808527914656147,1.7995561974509209,0.6802010850077603
3.7148072599997226,1063,2.5899608046528,3.6267855839190823,4.87475802060582,1.8160798454577554,0.7012301859092871
3.765343816794864,1066,2.5892171407356086,3.6545040407424216,4.976598762328059,1.8372734095824246,0.7603195410328116
3.7265907843227954,1071,2.533562195485438,3.667555172334475,4.957409490485364,1.8611578074263646,0.7965196053836
3.761114148942385,1067,2.5431256010301353,3.6850516627124454,4.987134607846199,1.8811313816863398,0.8084576866282005
3.746683625250113,1058,2.5469257911522636,3.693793746507806,4.984431133458561,1.8963127506580886,0.8019882279486169
3.628912169505053,1059,2.5080792768617792,3.681453517592088,4.8091997496173615,1.9005468303168058,0.7000042878623055
3.588222546208187,1069,2.4745388008958433,3.6599704367048673,4.7694057164356405,1.9059158180144768,0.6966956876041024
3.6336285375840336,1053,2.4933023313059035,3.6527501549601227,4.8355334043695315,1.9126144883676628,0.7288341044567301
3.6664776629644913,1051,2.5303491914530065,3.6524002326274023,4.875243630939126,1.915433159154854,0.7394733246600886
3.609244218439563,1049,2.464701930646788,3.641007022695353,4.838304894331784,1.9249542365296868,0.7380797806552102
3.6794876221454076,1060,2.504752049668159,3.6446946325549128,4.943664817336691,1.9347062395583086,0.7794825842134463
3.7095809271753684,1073,2.5269188161088536,3.655053296965731,4.96494787244759,1.940729565007417,0.7843836963899338
3.654249855029619,1076,2.5035650912089347,3.654742608768671,4.874414468811038,1.9419815139530545,0.7409880532535982
3.5397843851598956,1076,2.452866504218794,3.6342813664918716,4.702970255709214,1.9370524930239204,0.6726447295687303
3.612232329408772,1077,2.466705565011422,3.6287081136987984,4.863680522103375,1.9439882505018606,0.7726421041333039
3.6318676159640035,1068,2.4717972608348484,3.6291180170161725,4.856787151724832,1.9481667743522968,0.7644814223979561
3.670743969921184,1079,2.4757141496413877,3.6298059084645873,4.977751374984795,1.9606599231176334,0.8533275820140551
3.705351757171973,1072,2.4959344087057156,3.633637331617118,5.009530167885154,1.969943147997379,0.8607378093916452
3.72527039955647,1080,2.4707737126632203,3.6361227348263694,5.099426668316721,1.9887342595924222,0.9560851292171146
3.6611230714597447,1073,2.509449387885123,3.627435421089416,4.953226307767918,1.9857533935257048,0.8293372940851494
3.673670415165069,1077,2.5075240416458175,3.6232854369406717,4.985929096503837,1.986280185799571,0.8425390618847381
3.7146629470065125,1072,2.538509414152532,3.629874795823589,5.006202354944837,1.9834447741480428,0.8414140321542588
3.8399885650801453,1078,2.578709123789572,3.660222632927755,5.172250553684543,1.9879061860634515,0.9388231839287796
3.832478907570135,1082,2.5325474480612966,3.6795408223834407,5.263648941901183,2.006005132527524,1.0191820079935712
3.807283424471413,1067,2.599825926896045,3.6983213809070974,5.0646428877110505,1.994418105583734,0.8276096409133388
3.9310984923550083,1092,2.6645243221135972,3.739815382862238,5.305681985174994,1.9937805759844656,0.938916173581076
3.9506954572417228,1093,2.6230895214709835,3.773719662633046,5.366609384779469,2.004206788790619,1.0047445023836823
3.898981009712736,1090,2.6326287439970413,3.7910817040710425,5.23109949195753,2.0007704585272044,0.9212280583907255
3.7085240660636183,1094,2.4952917078983163,3.7728846018755036,4.994620223047458,2.000939920756404,0.8365505777461962
3.5779846378908013,1106,2.356356709017634,3.724034316109503,4.885367570240845,2.0154062672966386,0.8298996248132872
3.5215363840247824,1113,2.352664689275279,3.6773230283013265,4.756126910488589,2.0166433114824955,0.7479274461623979
3.4391728154867285,1126,2.3408825479265385,3.625521975766278,4.558615022167508,2.002792970189786,0.6368161627725029
3.321525268934944,1119,2.2685971499549,3.5630106035597153,4.404771949583479,1.9905599940052277,0.6096118379449385
