avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.3113715735304536,301,2.45040863669927,3.2483452408529137,4.2240242806583,1.7238040290080399,0.39684179034072026
3.38685703613874,520,2.4591915398653117,3.257204231590862,4.408050070081627,1.7375390946035054,0.5255480021802457
3.5134160730918627,689,2.4665873143471986,3.291464564847101,4.668285915408257,1.7685531214941905,0.6434880038754404
3.5279201667823967,898,2.428901315911916,3.318660636010294,4.772472228377928,1.8078162419179646,0.7060508935967563
3.491067889236714,1049,2.415279376166659,3.33768668660294,4.668285915408257,1.8328158037395739,0.6742435424804734
3.5748966888266303,1058,2.4272581946188727,3.3650688040610293,4.881449981789451,1.8684719036052533,0.7824213754780626
3.6206825850373496,1060,2.4411127891549818,3.4017270646244,4.919924390810806,1.897866180865786,0.8018600668564626
3.665562666447256,1070,2.4741503105820506,3.4451317707225906,4.919924390810806,1.915999128489795,0.7852350644574059
3.591081929547883,1060,2.4523450598889536,3.463652459416497,4.812224958289095,1.9252583443026585,0.7245229922621472
3.6058203461200335,1059,2.5122919193490576,3.482368009970264,4.796669481069146,1.922062736366128,0.7176195526256859
3.554069060179599,1060,2.514191317577415,3.4872882412786956,4.737619858877855,1.9145204635032727,0.6616489679140396
3.5305635176239196,1060,2.47445491714427,3.490795116897298,4.7004441074988135,1.9115339094032828,0.6534799910385068
3.4785530961748066,1049,2.458305166565865,3.4838022988827717,4.59248071965889,1.9028569585231743,0.6261618703589824
3.501937882049434,1066,2.4762472599842,3.4820013364329325,4.6264381162195605,1.8959508458059926,0.6220019538508142
3.4971427537846154,1051,2.470658401130527,3.478675606277307,4.643230668189221,1.8926305796685845,0.6251694296394652
3.4726452622295465,1050,2.474141286546633,3.4740860124617594,4.5146935219581295,1.8790548040009782,0.5745192505239517
3.5906265826394197,1063,2.4902556109756526,3.4861104070613638,4.767735830960041,1.8861552045844518,0.6950988376425385
3.5337703518394856,1059,2.4555648383737654,3.484078286094987,4.724154184969615,1.8936954481511965,0.6846526391430559
3.511955147819391,1063,2.440903784913754,3.4788135738384622,4.695326707373604,1.89967670156713,0.6796157005576016
3.5727512675407906,1070,2.455701442562897,3.4872498792368627,4.751861547360807,1.906747816110164,0.6896659101973652
3.7067891193437714,1073,2.4945698706339425,3.5234620692114875,4.956163704614962,1.9227544274301944,0.793564744950197
3.625694894131172,1066,2.417387759691378,3.5340413199074785,4.937021595097912,1.946662762051087,0.8362456856755595
3.5763767456013977,1060,2.3833993700886813,3.531295994404734,4.870023166499097,1.9659921592593168,0.8074928188930445
3.594883853774238,1073,2.3705960054185375,3.5376157642882764,4.894621527549724,1.9857381107070078,0.8264203459266274
3.628763896497938,1065,2.4006171891711263,3.5514205813232094,4.917396641618447,1.9982681884338058,0.8324727626850249
3.706092752805966,1070,2.4639177984805176,3.5847004303330205,4.989197279130289,2.0035953729325167,0.8528720721989549
3.629039447576436,1060,2.447683656594788,3.59247131706938,4.875096987005122,2.0012200119112986,0.7822492254037178
3.6281208392570607,1070,2.4271090217326816,3.593516108031873,4.90685257981136,2.0053132301379772,0.8156699835061846
3.632246099425107,1069,2.4260719601960354,3.6003183097646927,4.870540847101069,2.0057671860093222,0.780335092589664
3.7660356737922123,1077,2.5022440223149993,3.6331000880353774,5.022216604853478,2.006030761701914,0.8643138795021906
3.812607148215074,1076,2.5645207771207637,3.6700666378515745,5.05799838373681,1.9992841457288304,0.8601413740919683
3.885100583677184,1082,2.5670960970364245,3.7095565782520916,5.268164687814268,2.009864985347867,0.9848278675703119
3.7992670728577544,1083,2.4812151893320458,3.7160727885860183,5.216500534424762,2.02837148210479,0.9963392520049242
3.759900191114226,1095,2.4188971321255957,3.7159714912199093,5.168386068991006,2.0500312794201214,0.9822887959139425
3.774178715117156,1105,2.3996768542062563,3.716383497865646,5.216173832347316,2.0747647113573287,1.0243354696878995
3.772849408555217,1099,2.4112384321535356,3.7167131031822356,5.212237394886771,2.0921404285317555,1.019875733993197
3.7465360613096617,1105,2.373437311146105,3.7127552638146994,5.183179525976699,2.110477999254207,1.027640804416521
3.785417028906628,1101,2.3786039679913142,3.7138105159414785,5.25604534247049,2.130326112034865,1.091568610238468
3.866044298699266,1092,2.4799056725790822,3.7307592721928122,5.350893205788319,2.135800948990185,1.1094514807165368
3.8595034065160094,1082,2.486926418617248,3.7478604683538785,5.2986027424818065,2.134757326438868,1.0497269785991432
3.837318070314174,1082,2.4846598337102264,3.756540570264094,5.29557107174021,2.134067114292743,1.033912942917189
3.8962705742767136,1078,2.5614140537452146,3.772834726274248,5.374474879495821,2.126902742054296,1.0585660448147036
3.8356783336095863,1069,2.579207246506608,3.780147348365552,5.195536963090715,2.1044007890046883,0.8794172486435503
3.8157662037385194,1077,2.578969515362176,3.77795927537722,5.142138605714453,2.082295302643969,0.8632328817148988
