timestamp,dx,dy,dz,dyaw,inliers,matches,inlier_ratio,sv_ratio,scale
1.5047130584716797,-0.0009614910416499714,0.011357739381915135,0.0021331101264479365,0.014699573219298889,100,100,1.0,0.9999585291842474,0.006142001693389898
1.6770896911621094,-0.0020451769522892784,0.0009205266687514514,-0.004390602277833715,0.022389209814706292,100,100,1.0,0.999994349421155,0.004865385849577043
1.7383387088775635,-0.0004407685205803769,0.0012669383836126983,-0.002620041069160892,0.014422323494187277,100,100,1.0,0.9999999999999974,0.0027313321492986077
1.8017547130584717,-0.0018279585475892202,0.001397641774995139,0.002860489652191542,0.014925656175066436,100,100,1.0,0.9999999999977168,0.00346585979733778
1.9568712711334229,-0.000461483733292499,2.3094195315254946e-05,-0.0004675039643519625,0.004533121365207769,100,100,1.0,0.999999999999998,0.0006570087733376916
2.0969059467315674,0.0003020962148803712,0.0001533691659684663,-0.0010353119374928832,-0.007995851849238511,100,100,1.0,0.9999999999999352,0.0010812092564475115
2.4215540885925293,-0.00018075825111909835,-3.04165625066011e-05,-0.000373190617643305,0.0032642545002795507,100,100,1.0,0.9999999999999992,0.000414941049142292
2.5307295322418213,8.202899942737583e-06,4.218439712959275e-06,4.823474848854975e-05,0.004168916638515434,100,100,1.0,0.9999999999999101,4.8972720341300055e-05
2.59147572517395,-0.0020604123939404234,0.001398643619701401,-0.001271476972463209,0.0075121600943701015,100,100,1.0,0.9999999988875534,0.002520119822218851
2.918985366821289,-0.00022931647546733255,0.00021001568843154403,-0.000748798225502884,0.00156407799728929,100,100,1.0,0.9999999999982924,0.0007901338340963963
2.9809741973876953,-0.00020988866607121064,9.43644760151912e-06,0.0003484058482837575,0.0026517675180334527,100,100,1.0,0.9999999999996394,0.0004067703884248593
3.2897191047668457,-6.94684991051534e-06,-4.632071519696799e-06,3.819072230885509e-05,0.0016281855812027312,100,100,1.0,0.999999999956258,-3.888642456940732e-05
3.722970485687256,0.0001207240124889186,-6.132317828153048e-05,-0.0001722889225424491,0.0021829136766382965,100,100,1.0,0.99999968686971,-0.00021259796111651612
3.8331973552703857,3.0016045619160998e-05,4.754086074620449e-05,0.00018807022351175295,6.134284671603265e-05,100,100,1.0,0.9999999999970797,0.00019192812541807093
3.9428536891937256,-1.364100633955527e-05,1.0888749258949541e-05,5.579481290176053e-05,0.0023481277239092093,100,100,1.0,0.99999999999641,-5.7695575357251774e-05
5.761570453643799,0.0021528680312321224,-0.0020268764424500874,0.0007079617159724083,-0.01598850409123468,100,100,1.0,0.9999932013385512,0.002482560689977921
5.824488639831543,-0.002354560036018677,0.013036419954099833,0.0025942423343578735,0.007039117059632387,100,100,1.0,0.9999999998931899,0.007400074834588088
5.885550022125244,-0.0005295536363182447,0.005438262853663945,0.002456561357054866,0.004841829895345815,100,100,1.0,0.9999999999995983,0.0037025391923784417
5.9486353397369385,0.0011499421690990082,-0.0002804917134585091,-0.00326838578831924,-0.0015197682740417649,99,100,0.99,1.0,0.0034676190035655644
6.010699510574341,-0.00027107095327723703,0.005467891408023708,-0.0037892164046109305,0.002844030995956094,100,100,1.0,0.9999999999999629,0.004680395232794779
6.152525424957275,0.00018577503303530968,-0.00019479279915173597,-0.0008252411280912875,0.0036654520932448515,100,100,1.0,0.9999999999999883,0.0008514818500960507
