timestamp,x,y,quality
13.749653577804565,0.99,1.16,77.0
13.811331272125244,1.03,1.13,85.0
13.936316728591919,1.04,1.11,81.0
14.061696529388428,0.99,1.16,76.0
14.124336957931519,0.93,1.21,70.0
14.234026908874512,0.97,1.18,78.0
14.341565608978271,0.96,1.2,93.0
14.45032262802124,0.99,1.16,76.0
14.512811183929443,1.0,1.12,77.0
14.607256889343262,1.02,1.11,84.0
14.715840101242065,1.03,1.08,90.0
14.823189973831177,1.04,1.06,85.0
14.90146517753601,1.1,1.0,80.0
15.463621139526367,1.02,1.07,73.0
15.464473485946655,1.06,1.04,93.0
15.465338230133057,1.01,1.09,80.0
15.46636438369751,0.98,1.1,91.0
15.467326879501343,0.95,1.1,90.0
15.525220394134521,0.97,1.09,88.0
15.650447607040405,1.02,1.03,74.0
15.713456869125366,0.96,1.07,75.0
15.836570978164673,0.99,1.03,85.0
15.946419715881348,0.99,1.03,79.0
16.008326292037964,0.98,1.03,78.0
16.1333589553833,0.95,1.06,76.0
16.242343425750732,0.97,1.03,89.0
16.303549766540527,0.97,1.04,92.0
16.42585849761963,0.98,1.01,81.0
16.504791498184204,0.96,1.02,78.0
16.6300106048584,0.98,0.98,79.0
16.738803148269653,0.95,0.94,63.0
16.816080570220947,1.01,0.9,75.0
16.925655841827393,1.03,0.9,75.0
17.034378051757812,1.03,0.93,81.0
17.159032821655273,1.02,0.96,80.0
17.221983194351196,1.1,0.89,70.0
17.34588932991028,1.06,0.93,78.0
17.408426761627197,1.04,0.96,90.0
17.501968145370483,1.02,0.97,81.0
17.658007383346558,0.99,1.0,81.0
17.719480752944946,1.01,0.95,84.0
17.813490390777588,0.98,0.99,74.0
17.937933206558228,0.95,1.01,85.0
18.016825675964355,0.98,1.01,78.0
18.12650990486145,1.04,0.94,72.0
18.995847702026367,0.96,1.01,81.0
18.99670100212097,1.05,0.94,79.0
18.997454166412354,1.1,0.87,72.0
18.99876070022583,1.03,0.91,72.0
18.999693870544434,0.97,0.93,70.0
19.000686168670654,0.93,0.88,57.0
19.001426696777344,0.92,0.87,69.0
19.00231146812439,0.99,0.81,71.0
19.003158569335938,0.95,0.87,71.0
19.15197253227234,0.92,0.94,88.0
19.24481749534607,0.91,0.97,73.0
19.33889937400818,0.93,0.91,72.0
19.432294845581055,1.03,0.85,69.0
19.50935459136963,1.02,0.87,74.0
19.601850032806396,1.0,0.9,73.0
19.70953345298767,0.98,0.9,83.0
19.81759762763977,1.02,0.84,68.0
19.910029411315918,1.02,0.84,73.0
20.003510236740112,1.0,0.89,88.0
20.142702341079712,0.98,0.88,70.0
20.220946073532104,0.98,0.9,80.0
20.34482479095459,1.04,0.83,67.0
20.438832998275757,0.97,0.77,42.0
20.516530513763428,0.93,0.73,54.0
20.608381748199463,0.91,0.7,51.0
20.703882455825806,0.9,0.76,70.0
20.84289836883545,0.89,0.73,57.0
20.938055753707886,0.92,0.76,74.0
21.045310974121094,0.94,0.76,72.0
21.12434720993042,0.93,0.77,74.0
21.200265407562256,0.91,0.79,74.0
21.51614022254944,0.88,0.84,75.0
21.51769518852234,0.87,0.85,79.0
21.518491506576538,0.85,0.85,79.0
21.609938383102417,0.82,0.85,69.0
21.723267316818237,0.81,0.85,76.0
21.815649271011353,0.79,0.76,47.0
21.90760612487793,0.79,0.81,73.0
22.001426935195923,0.77,0.76,51.0
22.126084327697754,0.76,0.82,78.0
22.22048592567444,0.77,0.81,68.0
22.313782691955566,0.77,0.81,70.0
