t,px,py,trace_P
5.3000009536743145,0.9918810295739193,1.7634198712455107,1.844305134639828
5.400000953674314,0.9911370501062163,1.7634650660969708,1.0255426018931662
5.500000953674314,0.9903959517439899,1.763510085928636,2.1487655009663316
5.600000953674313,0.9896577234426627,1.7635549314114356,1.237155705013728
5.700000953674313,0.9811879700182953,1.672328966454619,0.39388333984961277
5.800000953674313,0.9704575376595493,1.649382237150482,0.48455111998356576
5.900000953674312,0.9534161761501105,1.6491659489474508,0.2718347361208898
6.000000953674312,0.9442747348282613,1.6455090348705952,0.14691938589908926
6.100000953674312,0.9345556170619852,1.6314618085586132,0.19063389745421971
6.200000953674311,0.9287754030578312,1.627191597534044,0.11118199990604978
6.300000953674311,0.9285881938775965,1.6208925931689278,0.19242662133399435
6.4000009536743105,0.940288207721657,1.6133162318849483,0.10641410931125328
6.50000095367431,0.9515147022808454,1.6120555883282925,0.12643690046475264
6.60000095367431,0.9703017428438834,1.6110600946234392,0.16344353817205654
6.7000009536743095,0.9816931547350052,1.6104191141864086,0.09975375019301211
6.800000953674309,0.9930984051882155,1.600772326030728,0.29795532472529235
6.900000953674309,0.9927642790860309,1.6018459689034616,0.2248248847567283
7.000000953674308,1.0048847522029887,1.5872518764438948,0.37952645062597345
7.100000953674308,1.0191187535085497,1.5706509933427228,0.24061445509050228
7.200000953674308,1.030876849291664,1.562435331220849,0.12140979059013132
7.300000953674307,1.0233259860243267,1.5616978158960306,0.12388189882220106
7.400000953674307,1.0146465920868324,1.5493976249240828,0.11546428989491395
7.500000953674307,1.0055473290108439,1.5382256314216842,0.10306493451796933
7.600000953674306,0.9993684704322515,1.522936254878794,0.1741439916527506
7.700000953674306,0.9957715599228911,1.5070370830835853,0.11111522116294016
7.800000953674306,0.986407443106286,1.497308097042048,0.11728012304319581
7.900000953674305,0.9698797179394744,1.4907116063208428,0.11262459462855086
8.000000953674306,0.9519815767912218,1.4832876588333297,0.10654143409635394
8.100000953674305,0.9479341364614319,1.4743323507576114,0.11767163600112274
8.200000953674305,0.9596311953529818,1.465146994583891,0.1000642168843976
8.300000953674305,0.9854478059818489,1.4547884373877455,0.15216134842411344
8.400000953674304,1.012255213573323,1.4488162969569176,0.10343488154318967
8.500000953674304,1.0119080094236692,1.4481994974846908,0.2347129928415889
8.600000953674304,1.0115620555140858,1.4475849190326229,0.17864448273663713
8.700000953674303,1.0112173472977404,1.4469725535233793,0.41155496865493757
8.800000953674303,1.0108738803334552,1.44636239306732,0.26097772393354485
8.900000953674303,1.010531650107408,1.445754429645752,0.5940078416096546
9.000000953674302,1.0101906522100337,1.4451486554251942,0.35290212848810426
9.100000953674302,1.009850882160278,1.4445450624451657,0.7845868872218167
9.200000953674301,1.0095123355799658,1.4439436429279473,0.45681049551655895
9.300000953674301,1.0091750080205704,1.4433443889708437,0.9857302614499317
9.4000009536743,1.1253578073638277,1.3892123443148612,0.24924688345665694
9.5000009536743,1.1266370158017416,1.3947035290402858,0.3092279901590591
9.6000009536743,1.1323647331710214,1.4010163375992564,0.14201588944738228
9.7000009536743,1.1318704809031574,1.4085637900766066,0.16601663874173897
9.8000009536743,1.1386561002907993,1.412814191074962,0.10839246462900132
9.900000953674299,1.1434362701303973,1.4230709310481382,0.13505516145937962
10.000000953674299,1.1462332684567433,1.4365586942409327,0.09956130521847092
10.100000953674298,1.1443940424205066,1.4485754562980155,0.17022020525467416
10.200000953674298,1.1536493538011419,1.449150648215657,0.11657027234664763
10.300000953674298,1.1596731276064498,1.44233947008415,0.1320524723218952
10.400000953674297,1.1632413278744613,1.4377834101727245,0.12011532858305987
10.500000953674297,1.1727520646032132,1.4241188594739418,0.11805822293141033
10.600000953674297,1.1784018383758934,1.4039504327808088,0.13105413099095234
10.700000953674296,1.1536491956400725,1.4129946907044837,0.09791640796070042
10.800000953674296,1.1162960926468382,1.4405389326428897,0.15507303793166405
10.900000953674295,1.0961429634346833,1.451466571764241,0.12341447282679902
11.000000953674295,1.1009492743169644,1.4279240763194838,0.10858953225071855
11.100000953674295,1.1148115580109885,1.4020624738003549,0.09088922851003123
11.200000953674294,1.1310363652358562,1.3742685663847989,0.3399723393204986
11.300000953674294,1.1424616815056747,1.3461542929932286,0.21302487552965468
11.400000953674294,1.1345410738021067,1.3477405670034381,0.14235743605932027
11.500000953674293,1.1075272006113863,1.36449855377195,0.1490530350303277
11.600000953674293,1.1017081905532211,1.3591535622694302,0.0890286674810096
11.700000953674293,1.101740210142509,1.3482696787591246,0.16648166012796053
11.800000953674292,1.104870332378131,1.3307317519931194,0.10894250031207214
11.900000953674292,1.1065769341933962,1.312288342581276,0.1408284708430432
12.000000953674292,1.1064870307172614,1.312203542716791,0.19884009321352764
12.100000953674291,1.092718480630958,1.3154328552916366,0.15434125270325416
12.20000095367429,1.094898008672068,1.297258712074905,0.1595556802910399
12.30000095367429,1.096045218829404,1.2753805923395443,0.10799531164872225
12.40000095367429,1.0966077554149694,1.254225228661396,0.304376328911088
12.50000095367429,1.0714895545875986,1.2569369204848966,0.16981952241472487
12.60000095367429,1.0597448873715039,1.2392815624598392,0.3524882695046932
12.700000953674289,1.0307490743809649,1.2498713260637913,0.3932228571689677
12.800000953674289,1.0264349017653585,1.2346209222087385,0.14382428135761594
12.900000953674288,1.0054110257942248,1.2431144639962564,0.3842548970360478
13.000000953674288,1.0067856252111733,1.2311453073747167,0.21080553669630137
13.100000953674288,1.0202465983438211,1.2044752612358618,0.15885553188705936
13.200000953674287,1.0361714616423225,1.1730586483531555,0.12251763211721733
13.300000953674287,1.053451183986065,1.14599293812777,0.11138170975464304
13.400000953674287,1.0608234342336722,1.1321943913963608,0.33607064464148506
13.500000953674286,1.0681329376324336,1.1161447928432673,0.15941941451608274
13.600000953674286,1.0652880672849243,1.1025123652019013,0.1064815391630119
13.700000953674285,1.0378077759800282,1.1238278952283003,0.20862606796187508
13.800000953674285,1.0348037765332254,1.126516944762985,0.20593727944218937
13.900000953674285,1.0367758971273464,1.1202439012106091,0.12016329288146103
14.000000953674284,1.0193606296516282,1.1357474132785925,0.12190021982691279
14.100000953674284,0.9860747593362781,1.1639122126367836,0.09287297508884701
14.200000953674284,0.9792920370454112,1.1704750562956714,0.2959690480061762
14.300000953674283,0.9722696170138517,1.181575870492635,0.11327698594677485
14.400000953674283,0.9789901586927887,1.1731730873765582,0.11713814070752496
14.500000953674283,0.987176734840397,1.1530472585056435,0.09974393825283943
14.600000953674282,0.9997155033123939,1.1359032602062025,0.3330333425050671
14.700000953674282,1.009300114326465,1.1133322730532804,0.23289047981085542
14.800000953674282,1.0203145612764681,1.0924930144505398,0.3922119987452821
14.900000953674281,1.0514683483813463,1.0567349290318457,0.31954433985091996
15.00000095367428,1.0523999371823636,1.0557655748444514,792.1125199275446
15.10000095367428,1.0515028007069733,1.05669908005419,8.410618900265002
15.20000095367428,1.0506085804337062,1.057629550842802,835.6700288500758
15.30000095367428,1.0497172670620047,1.0585569968878767,31.96929391685693
15.40000095367428,1.0119123219274906,1.071166611252277,0.4870085895611138
15.500000953674279,0.9904128070945146,1.0796519059295933,0.4025096785500072
15.600000953674279,1.002665850048254,1.0593312289506867,0.13956107344921923
15.700000953674278,0.9863520678564422,1.0636277037576995,0.3318436324663795
15.800000953674278,0.9878172968909704,1.0511494847578209,0.1989318707542454
15.900000953674278,0.9891517143734674,1.043096749327923,0.21244819681852656
16.000000953674277,0.9858930118255954,1.0384318143684688,0.1128682942098905
16.10000095367428,0.9728246818421233,1.046182057804432,0.14450972399316037
16.20000095367428,0.9716525204727696,1.0404059826004877,0.12820408095019756
16.30000095367428,0.9712241623786966,1.0402170568846647,0.12138177155130148
16.400000953674283,0.9743579695492777,1.029395084507819,0.11808414846945069
16.500000953674284,0.9693163657271029,1.026028816332034,0.1213262444985472
16.600000953674286,0.9730977078108413,1.0095570565035725,0.11412299409401414
16.700000953674287,0.9647176008876388,0.9846380508553233,0.12066020728713608
16.80000095367429,0.981556840715222,0.9542602461991211,0.12273031550726451
16.90000095367429,1.0001608547039842,0.9346674966841414,0.17072911783846362
17.00000095367429,1.011552998298474,0.9330998307928844,0.09836659751351975
17.100000953674293,1.0153581011658956,0.9430766890964986,0.23743634289394416
17.200000953674294,1.0472719852427788,0.9233143167215871,0.12981224189193002
17.300000953674296,1.052794690686327,0.9251872187003594,0.2327097177668702
17.400000953674297,1.0477144476486768,0.9380843533577075,0.10974950186768978
17.5000009536743,1.036561896156335,0.9501466644676626,0.22926948809140085
17.6000009536743,1.0192410626588413,0.9687402616379222,0.13850905866236352
17.7000009536743,1.015877314622056,0.9612450075463319,0.12419253626362628
17.800000953674303,1.0029424616672649,0.9723185105294838,0.11195113750139318
17.900000953674304,0.9839132482850071,0.9862737680970248,0.10823922683939549
18.000000953674306,0.9824884662183317,0.9956440353433198,0.13366184729032948
18.100000953674307,1.0031672478482976,0.9746816242591098,0.10012087804784806
18.20000095367431,1.003186551722718,0.9744279135293376,0.13478570509258883
18.30000095367431,1.003205794954399,0.9741749998268047,0.19565356428201558
18.40000095367431,1.0032249777331292,0.9739228806571162,0.21553769657628907
18.500000953674313,1.0032441002495391,0.9736715535148182,0.29601960463877924
18.600000953674314,1.0032631626922313,0.9734210159211047,0.3021419282563547
18.700000953674316,1.0032821652506358,0.973171265386298,0.40277408703954287
18.800000953674317,1.003301108112177,0.9729222994470836,0.3961353207874695
18.90000095367432,1.0263995155372927,0.927073644401205,0.3096821485845071
19.00000095367432,0.9901117173223517,0.8920086466686683,0.1969933004550882
19.10000095367432,0.9613891213509708,0.9122998847466126,0.1159466090648969
19.200000953674323,0.9407751591889434,0.9347140774271436,0.33408580922331754
19.300000953674324,0.9369457977044072,0.9255128867820246,0.13663314380914404
19.400000953674326,0.97255838629888,0.8962471269699029,0.1692819824687231
19.500000953674327,0.9903856368426177,0.8858140174744867,0.1342690176252314
19.60000095367433,0.9937939893190078,0.8909987165434814,0.10704494155523148
19.70000095367433,0.9889400394179546,0.8940868095401175,0.12535670367176546
19.80000095367433,1.0007546754765688,0.8737337526963177,0.10865467710213057
19.900000953674333,1.0084388348491307,0.8607157923499713,0.2760133844062612
20.000000953674334,1.0055318061644787,0.8717520127611115,0.16358548393169103
20.100000953674336,0.9959120634183,0.8743939692296646,0.13574078243666424
20.200000953674337,0.9903772953105865,0.8838177617463638,0.12061994308176635
20.30000095367434,1.0076017164620137,0.8638851080395166,0.11818186828831106
20.40000095367434,0.9925326283057043,0.8288514086815998,0.10351009668060168
20.50000095367434,0.9676523984100215,0.7913732674287995,0.2968182930763431
20.600000953674343,0.9451672818918824,0.756557723144926,0.30146333201164716
20.700000953674344,0.9272857589932495,0.7569529804694768,0.14454114993567896
20.800000953674346,0.9140078999779018,0.7468601093609926,0.19992584889385392
20.900000953674347,0.9160518416524249,0.7519462769058024,0.1004257661828698
21.00000095367435,0.924703505169749,0.7554120529307777,0.0907679579569235
21.10000095367435,0.9267473100248903,0.761362947744291,0.2126232179274115
21.20000095367435,0.9208679965395188,0.7726119602149732,0.10099002012241304
21.300000953674353,0.9212527240063836,0.7737811350981976,11.761357683475126
21.400000953674354,0.9216362708435575,0.7749467220842746,0.283220465141383
21.500000953674355,0.8836586074328197,0.8159502621664416,0.3994774894267909
21.600000953674357,0.8532263665565606,0.8320642544682216,0.21477936082037463
21.70000095367436,0.8356848515327095,0.8393664263199001,0.16653803589325183
21.80000095367436,0.8190384283323277,0.8083003607496029,0.1848991436822355
21.90000095367436,0.807993285940217,0.8095073496354712,0.14402922215071476
22.000000953674363,0.7945289412858473,0.7917322470053053,0.2906139611619849
22.100000953674364,0.7816727221806115,0.8020568211444012,0.590927226112135
22.200000953674365,0.7770285113738616,0.8048488803314282,1.1542020238812185
22.300000953674367,0.7740456600024972,0.8066034916217336,0.39276726540948315
