timestamp,D10,D50,D90,Cu
9.5367431640625e-07,2.08386847344547,2.92431008706328,4.529189614789752,2.1734516832770665
4.053055047988892,2.1964483667005217,3.038045129333369,6.649007345727063,2.344193681783116
8.463721513748169,2.3146282289525457,3.2082020408176466,7.673896085778655,2.5384327282341843
11.912561893463135,2.3513591672425633,3.372418008970227,8.266836260153333,2.7338997339080575
14.899585962295532,2.6302999957056996,3.61456776951709,9.126921636897809,2.8811028447155715
18.171253442764282,2.7988804353779333,3.835763308903912,9.345196985084497,2.972663116143969
21.230451345443726,2.7988804353779333,4.016500308525129,9.595799230122164,3.0638186473922473
