t,px,py,trace_P
9.5367431640625e-07,1.0277883276928559,1.8104302037007782,1.4361619714260403
0.10000095367431641,1.0265141786312053,1.81042940883399,19.287599395921667
0.20000095367431642,1.0252454293452664,1.810428617335805,1.8120073593364592
0.30000095367431645,1.0239820565680953,1.810427829191708,34.047719786449214
0.40000095367431643,1.022724037891484,1.81042704438772,2.72847168481531
0.5000009536743164,1.021471350248551,1.8104262629094507,46.83379775821797
0.6000009536743164,1.020223971417499,1.8104254847430377,4.41313286242418
0.7000009536743164,1.0189818785297609,1.810424709874214,58.48079671856259
0.8000009536743163,1.0236327131680478,1.8147424571481678,1.099811342705
0.9000009536743163,1.0228481540566223,1.8147164554246518,2.05798115572531
1.0000009536743164,1.0220669197228596,1.8146905638903468,1.3800133944095525
1.1000009536743165,1.0212889959321618,1.8146647820734922,2.6837999082688615
1.2000009536743166,1.0205143687985954,1.814639109513883,1.7198292766364252
1.3000009536743167,1.0197430242091836,1.814613545743789,3.3605101273665365
1.4000009536743168,1.0189749483942407,1.814588090306858,2.1252605897130374
1.5000009536743169,1.0363557880159404,1.7768270108444386,0.7603775774373256
1.600000953674317,1.0425293443346766,1.7643604240040764,0.6079914246739005
1.700000953674317,1.0486707735816492,1.755413608081583,0.35098211930549367
1.8000009536743171,1.0520243996383463,1.747563020276091,0.2851458214245557
1.9000009536743172,1.0511013615429734,1.7419246355613005,0.2971002609224407
2.0000009536743173,1.0512040865883718,1.742175351482605,0.30992216849441273
2.1000009536743174,1.0409560508668665,1.7513440682095083,0.33485939167641
2.2000009536743175,1.0346078210421743,1.753860032326521,0.35963960842873516
2.3000009536743176,1.0303625626359614,1.755520462083728,0.4223283562285625
2.4000009536743176,1.0336015566355181,1.7602934957767309,0.33420434760567796
2.5000009536743177,1.0322313217926011,1.7597022714778192,0.2680857489300848
2.600000953674318,1.0315384483871832,1.7596711448470257,0.30033965518409084
2.700000953674318,1.0311138099143298,1.7624651423773043,0.38017993115725657
2.800000953674318,1.0279516881250643,1.761596537525645,0.39498065320872094
2.900000953674318,1.0250709731434546,1.7547882909718504,0.371027077436652
3.000000953674318,1.0231244714035994,1.7472898057108641,0.30578592776595737
3.1000009536743183,1.0217174017316242,1.7417716572747906,1.4916663723721966
3.2000009536743184,1.0222668019241428,1.7439731493114439,0.33612502237290126
3.3000009536743184,1.0224858724843324,1.7440588818209566,0.42125185138109855
3.4000009536743185,1.0115364414700765,1.7523584609884892,0.477382532294373
3.5000009536743186,1.0078209984731588,1.7545284618015997,0.5377792522079935
3.6000009536743187,1.0083229752793923,1.7531766498318344,0.4939137218794812
3.700000953674319,1.010833782631213,1.7519660133751165,0.4083252242542791
3.800000953674319,1.0083813424356025,1.7543937380372356,0.2817978144809717
3.900000953674319,1.005473703371306,1.7556242258722587,0.278466201218206
4.000000953674319,1.0037494780249259,1.759402304210654,0.2898636679268858
4.100000953674319,1.0034036236080943,1.7592177554708859,0.4836997883850792
4.200000953674318,1.0030591085569327,1.7590339214198265,0.4824001852712754
4.300000953674318,1.0027159276568836,1.7588507992749753,0.7535044895433269
4.400000953674318,1.0023740757687625,1.7586683862940513,0.6868423883660537
4.500000953674317,1.0020335477185354,1.7584866797161776,1.0358817545431285
4.600000953674317,1.0016943384065353,1.7583056768201595,0.9072923054544139
4.700000953674317,1.0013564426989352,1.758125374866575,1.3349093752713839
4.800000953674316,1.001019855535283,1.7579457711551547,1.1477538620178378
4.900000953674316,1.0006845718216448,1.7577668629677636,1.6545673879294671
5.0000009536743155,1.0003505865364837,1.7575886476248972,1.4121346410776145
5.100000953674315,1.0000178946254472,1.7574111224295412,1.998739834372926
5.200000953674315,0.9996864911056154,1.7572342847227977,1.7042476163859013
5.3000009536743145,0.9993563709619087,1.7570581318286083,2.371216495943883
5.400000953674314,0.9990275292497285,1.7568826611085235,2.027812858817053
5.500000953674314,0.9986999609929612,1.7567078699072771,2.7756946003580687
5.600000953674313,0.9983736612850366,1.7565337556067118,2.3864592164381313
5.700000953674313,0.9797135994438806,1.6849389246966266,0.7449597061956702
5.800000953674313,0.9695365483683858,1.6585314359367338,0.38497656488097864
5.900000953674312,0.9696801646791394,1.6584046289062309,0.40243018342077386
6.000000953674312,0.9537634139658892,1.6508022541464416,0.36279718120156335
6.100000953674312,0.9423352145016465,1.6365769465955082,0.3120130212164467
6.200000953674311,0.9355802162869733,1.6316763740892124,0.26635067413759533
6.300000953674311,0.9338667865318525,1.624911045367727,0.2739697199765588
6.4000009536743105,0.9412256497625796,1.6183812448245554,0.2504140969490605
6.50000095367431,0.9491639601516029,1.6162304851600562,0.2797080588230622
6.60000095367431,0.9631178423676875,1.6149830930551634,0.3040549409096787
6.7000009536743095,0.9730732464641606,1.6133272652644317,0.2577088276162152
6.800000953674309,0.9831144896444235,1.6058481392165989,0.2633005290500801
6.900000953674309,0.9831553050853812,1.6060435405576123,0.34383996357657043
7.000000953674308,0.9948250563417596,1.593828506631746,0.3360139752214406
7.100000953674308,1.0076653772439677,1.577877003456128,0.35104487095291864
7.200000953674308,1.0196652964052584,1.5690108668089935,0.2730923595069964
7.300000953674307,1.0171123879054575,1.5663316156485094,0.24675273696621092
7.400000953674307,1.0126689213051305,1.555587582366409,0.2984766811354258
7.500000953674307,1.0065590233661204,1.5457229039967495,0.24186830320999192
7.600000953674306,1.0027696980270258,1.530893876705272,0.2905436404895611
7.700000953674306,0.999399579883263,1.5165013621712375,0.2547955563137255
7.800000953674306,0.9914433809742609,1.5065982338742805,0.24954502183728788
7.900000953674305,0.9771895120952709,1.4979115880908862,0.2633889810456547
8.000000953674306,0.960904530383083,1.490100406332567,0.224189472935798
8.100000953674305,0.954368057097983,1.4812869090076124,0.45836323626099607
8.200000953674305,0.9613189626589176,1.4728180487268345,0.3149685697484701
8.300000953674305,0.980161002520884,1.4632767945275234,0.304841979553481
8.400000953674304,1.002492543478212,1.4551800600575895,0.37726191202482856
8.500000953674304,1.0016190870233996,1.4555392036487518,0.3643367892965325
8.600000953674304,1.0007487756882962,1.4558970540448377,1.3439325878834374
8.700000953674303,0.9998815982974809,1.4562536158409025,0.5594761300453229
8.800000953674303,0.9990175434160933,1.4566088937386765,2.299768448395052
8.900000953674303,0.9981565999479938,1.4569628923006168,0.7861799844145909
9.000000953674302,0.9972987565416107,1.4573156161942076,3.260441536543629
9.100000953674302,0.9964440021795303,1.4576670699495355,1.0577845792771514
9.200000953674301,0.9955923255928556,1.4580172582000912,4.240713565274868
9.300000953674301,0.9947437158423478,1.4583661854438177,1.3868775887868687
9.4000009536743,1.1090507649045476,1.3990141510007246,3.609870655514522
9.5000009536743,1.118787110826825,1.3997804810168177,0.4822886522924328
9.6000009536743,1.1271898935465974,1.4027433438178434,0.5534344792540886
9.7000009536743,1.127862891181233,1.4080075200872633,0.3142529439114238
9.8000009536743,1.134631371556502,1.4088105183198998,0.29407256837624934
9.900000953674299,1.1389476968420364,1.4173470051099946,0.28621871263833343
10.000000953674299,1.1420191223186669,1.4298006233319551,0.2660572702067416
10.100000953674298,1.1412566752196667,1.4383637719976154,0.2510894639093211
10.200000953674298,1.1489007560378788,1.4403112048247448,0.23807583998356524
10.300000953674298,1.15425089389137,1.4371897895891674,0.233770431457095
10.400000953674297,1.15853475497477,1.434368470469919,0.36915588563390667
10.500000953674297,1.1676351630476902,1.4248657093719328,0.4606159226630264
10.600000953674297,1.1730885481273807,1.4095200535312309,0.3554553639891316
10.700000953674296,1.1561355209547326,1.414818325553222,0.2567983767707317
10.800000953674296,1.1278371346347633,1.4358579417479689,0.3004788300908402
10.900000953674295,1.1098160175733858,1.4462753213979263,0.41122631469270027
11.000000953674295,1.109956447025864,1.4280842035511134,0.2443306319960043
11.100000953674295,1.1182154041382144,1.4076536571625977,0.2418624923349325
11.200000953674294,1.130264921590566,1.386119695425799,0.2043407455330136
11.300000953674294,1.139079965961502,1.3625320404750612,0.385825650962446
11.400000953674294,1.1341944210255364,1.359080344503601,0.2295365872022706
11.500000953674293,1.1143170060302738,1.3673965819142289,0.30068445130629584
11.600000953674293,1.1074752763043492,1.362762640841207,0.24910801856885478
11.700000953674293,1.106057050054379,1.353673544404235,0.2571448191080475
11.800000953674292,1.107106288257909,1.3392435688909852,0.24130472221728508
11.900000953674292,1.1080010135386207,1.3232299909285234,0.3119937946780208
12.000000953674292,1.1081362343043426,1.3232614067334298,0.3861777001923553
12.100000953674291,1.09777610130285,1.3222709526004337,0.35590599520809324
12.20000095367429,1.098343540149398,1.306779388644698,0.28317784018074704
