avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.217017025608223,655,2.301094913333648,3.0971951273743543,4.154093814371576,1.7338468182942182,0.45473548768991157
3.222841951133576,884,2.299267939179489,3.1227844866290733,4.17404146031217,1.7501531440047229,0.4638123100631621
3.228922744088949,1096,2.3072482126448235,3.1455097050229797,4.155496944515963,1.7603349034281448,0.4459302769822753
3.3279202657650035,1086,2.3827847631109775,3.1796888253900177,4.253942989021993,1.7653243430184304,0.47594619042399344
3.2830754827518867,1072,2.3683733994764697,3.1984267565188267,4.191612606528058,1.7662249941638362,0.4365729578092349
3.269412084436411,1080,2.3695894839585,3.209886799052967,4.179685560166563,1.7657571821359515,0.42906206873075864
3.2728691598383772,1079,2.3689978095329507,3.21968326574724,4.192081054738418,1.7665175169961218,0.430079356324216
3.275690945470151,1083,2.3692680505289574,3.2240031404618508,4.20636797594659,1.7682914371925509,0.443915701180903
3.3179851685776676,1089,2.4062508843636055,3.2392035614998065,4.265376145702542,1.7691577900083033,0.45457615591258393
3.3404076295807767,1094,2.4069099378376415,3.2576331157341603,4.299428986308267,1.77258338722624,0.47048938901541476
3.332587294857426,1090,2.3927922000560597,3.270914696029447,4.3013014675276535,1.7775882317440677,0.4768828385037593
3.346605014874156,1084,2.410919931320654,3.2851544466465863,4.2983570664640345,1.778644606010653,0.4683797151223446
3.321935451540264,1083,2.414453950790854,3.293638762469059,4.232446119621339,1.7735080925233189,0.45158092494181784
3.3204631567364293,1075,2.4105746917264654,3.300561213849864,4.2150782409807475,1.768522104523503,0.44204062250606774
3.330895716113138,1070,2.425000160326533,3.3069637588103613,4.219124468001139,1.7627866889019215,0.42848714273917443
3.3425948938393786,1063,2.463470654648878,3.3132987162392675,4.227420336558257,1.7534378507706472,0.41957253598931293
3.3172682020489788,1061,2.4250106743228654,3.314566181755534,4.21105228876912,1.7500520334176652,0.4208848671636927
3.3580953679422145,1068,2.4516738096506248,3.3192195835594953,4.26876952556868,1.7482746998913643,0.4376594986882814
3.3380183388802838,1073,2.4512768960952145,3.3199738849188005,4.230776260270966,1.7438093439221787,0.4362659739286389
3.3352784660016,1072,2.4510216316864977,3.3202885335864707,4.230339084660366,1.7402373363752839,0.43745814858115717
3.3264203272244868,1073,2.4513661800273723,3.319498295742172,4.213718704307676,1.7359752030612778,0.4260413475988845
3.364510640358352,1081,2.4937636938013092,3.3237509595248387,4.276864492837648,1.7317849550417248,0.42632938018408234
3.3538944879406745,1083,2.4790846976746383,3.3257558622281014,4.286731557939803,1.7312597592891632,0.43703731644779176
3.3446240824443962,1088,2.452757076743459,3.32849950359485,4.265587131271266,1.732827587198083,0.4487109939972321
3.3395444158280934,1085,2.45354384448953,3.3292596390586007,4.246860605289964,1.7324438276127705,0.44286559392264213
3.351685695894433,1082,2.452574173455798,3.3314741986577814,4.249894585207417,1.7325211012505415,0.4466205837096747
3.337944818666987,1070,2.4644591392137025,3.329690114956619,4.224229686504282,1.7288287880261706,0.4232000685076233
3.349157985049922,1069,2.4743611839219,3.331818579376196,4.216468984277546,1.7238757631517645,0.41217487335258485
3.3554438883974216,1075,2.462119334101393,3.333822889415344,4.238477850766217,1.7233956893229554,0.4308510096697821
3.334646982079156,1080,2.432159696739134,3.3337835107729727,4.223890547926107,1.726053163736678,0.4268352021013242
3.336457566358002,1083,2.4140069151605297,3.3350074605090785,4.231942249976728,1.7314581173324586,0.4354867082394347
3.3247010622607718,1088,2.4068176021844874,3.333731569300137,4.235434417518388,1.7371195802713681,0.455306193658666
3.2994546411310166,1091,2.3682841980398295,3.3259493757200254,4.2286486387280675,1.746802183969075,0.46525312206700864
3.3116502120423577,1093,2.38475512126545,3.321903112453553,4.226087771005058,1.7518670492383517,0.4622146551571419
3.332421718322064,1081,2.418085596675451,3.3223124315088794,4.23398225023203,1.7516865569659068,0.45449931052680564
3.330480731537711,1081,2.4257773577157127,3.3240465167428823,4.222454446381432,1.7494813140786003,0.44375596993291905
3.325922791482248,1078,2.431905760502626,3.3229305990492644,4.204335286882109,1.7453497067167296,0.4269418892503855
3.334368718934984,1079,2.4586491350444724,3.327471508154126,4.21440685563571,1.739102724173439,0.42384720194265746
3.3378925707344447,1088,2.4326051430008993,3.3307689427781235,4.240829159200611,1.7399478204850212,0.44699948610959994
3.336864525660904,1083,2.452594496043316,3.3328533126738007,4.230127018809077,1.7369094520001243,0.43310284107399394
3.333728218497626,1086,2.433294691338893,3.3336986706736718,4.251781994251215,1.7389946450064024,0.4433446211103543
3.352980953639769,1084,2.4643105835321806,3.3363361980482455,4.281799578967174,1.7387005806581743,0.43547620434319867
3.351358069253988,1088,2.464570555974844,3.336401030877195,4.275989062246064,1.7379571493550432,0.43471296867316767
3.35048834735642,1075,2.4654865478073704,3.334982943191228,4.258156932279179,1.735786945656701,0.4185337986998254
3.3501433697654988,1077,2.4656764101805377,3.3346794506175,4.260139179609743,1.7341849718280375,0.4260000339129615
3.353009786482144,1077,2.458189169278422,3.334436656558518,4.25667252672487,1.733673848548615,0.4319556306144223
3.35033181284971,1071,2.4670067029430442,3.3339429479441662,4.234478331512811,1.730227836543623,0.420570440195737
3.35831245148922,1071,2.462713565682205,3.335232930664365,4.2569699496743985,1.7298960387121993,0.43176599598097254
