avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.257407680719218,369,2.4395721516288185,3.2045922938066855,4.029709790222386,1.60500585152783,0.3353326642632047
3.237563170441278,595,2.340450140343464,3.213445860686701,4.079872580449623,1.6326446723182415,0.38467658035019536
3.2651051166275273,817,2.35326651242775,3.228557040940649,4.109848252218861,1.6554045439047786,0.39519560824360944
3.2861647859258287,1037,2.3586706223835336,3.2430062495768204,4.145254455594967,1.6758143787873887,0.40754468447310616
3.338341565293532,1090,2.3932286452708,3.2677523391142342,4.224120545657497,1.693657518899283,0.45390989123803244
3.36168600633756,1082,2.4487211259487496,3.292887285224933,4.258788601705389,1.7027637951406476,0.4474070869694798
3.3402523638526,1083,2.4287331705956903,3.307946635525897,4.225110271090816,1.7101381219071699,0.42953565867564003
3.3233679881065465,1079,2.3983190096872233,3.3134445508200114,4.225596105961853,1.7204903176325643,0.4356586830138517
3.326577987258041,1085,2.39695253628221,3.3174524534761836,4.225596111352802,1.7289729621001204,0.44326064017602584
3.3377037341206712,1077,2.4199874230244243,3.3210492051802407,4.2385738021978545,1.733475545762162,0.4386605251827435
3.314111496868794,1079,2.3707599937476265,3.3224370883330963,4.207071345025086,1.7416937434075783,0.4409347531441057
3.340874553285923,1081,2.414207404175897,3.332922712034916,4.218422934384576,1.7428214843978198,0.43514214109112104
3.356878674518901,1087,2.440724234345041,3.343565679469337,4.2235478840368605,1.7403469115931458,0.428646965155542
3.36619820362001,1087,2.4451454617018284,3.3560699676541366,4.243375420851214,1.7393632538103332,0.43836919568152083
3.362993410521194,1097,2.418701115011757,3.3674553985401103,4.245596428022856,1.7425547673364794,0.43842601265798514
3.366536671196685,1103,2.421074483779512,3.377276799317553,4.24867323935499,1.7450180005635503,0.4450537265138417
3.3350108014135045,1094,2.385262511694608,3.375755920147267,4.238892492159016,1.7514379625431735,0.44634471006519494
3.340151108886325,1106,2.37066284466122,3.3790330002787003,4.242792288051227,1.759091803807467,0.4648215443892202
3.3099592419131882,1105,2.3159104860525326,3.369982895901893,4.212855875020555,1.7710919844267647,0.4554676511936294
3.3077934982812596,1101,2.320905397366946,3.362742812400447,4.206002793405701,1.7793185883740512,0.45412713662089416
3.304252991878456,1094,2.32420967775762,3.356866270915906,4.189405113142313,1.7839563481033125,0.4446145288459803
3.328044399664582,1102,2.312669559454998,3.355909099644043,4.2192457146553535,1.792046061795256,0.4730335272561136
3.306193664371341,1101,2.2833241653149576,3.351483775394167,4.216897331472888,1.8030016024160969,0.4790598899629357
3.326414354667614,1102,2.3140893303606016,3.3504844931883353,4.248679316120682,1.809602259041105,0.4853710392713842
3.3166303612802204,1102,2.3020988204741046,3.3502567750304326,4.244793097725297,1.8164577311831083,0.4948065137727501
3.3198442770750716,1102,2.3085853889133454,3.3507320375908347,4.241682573372038,1.8206364629567453,0.4891791962540501
3.3230102228023948,1105,2.336261399346562,3.352506032778466,4.236799123308813,1.8192082351612981,0.4849556127851412
3.3493728115015085,1105,2.347294296710306,3.3601487167132404,4.261657086285902,1.8184788823359084,0.4894089873698426
3.3490875331131784,1098,2.35191170798682,3.366295896281571,4.24132862238266,1.8154538409120193,0.47251331630115934
3.3461542413238647,1101,2.334864048021261,3.369818737654986,4.244364760135079,1.8159272608657147,0.4795747837954006
3.3629579264515566,1094,2.3541061880753675,3.3785513415876194,4.262193181352145,1.8148489390286728,0.4781582147193423
3.3701230215693885,1095,2.354281205646142,3.385678754326074,4.28343050871475,1.8157635078105911,0.4794090841432911
3.347911161575913,1083,2.3553313110707905,3.3911386347940216,4.225275631979676,1.8113947796215237,0.44653640443041304
3.356686680170282,1090,2.3553313110707905,3.398230216312602,4.24626649524674,1.8096822098602159,0.4578184477936412
3.3535418801340033,1091,2.400702162773001,3.4010657424646595,4.239508955584744,1.8009348490932962,0.45255153668439707
3.35815556772597,1092,2.404821948161629,3.3999327110016435,4.245571388637429,1.7938360895583934,0.4474805148161849
3.3406253033087947,1098,2.371473302161943,3.3943960452707116,4.226780167873979,1.7915375836512442,0.4580921943332037
3.3438015076248395,1095,2.41185778944491,3.3870871385569545,4.22087680478581,1.7832404882035244,0.4412788845454093
3.3578512801188136,1105,2.4014289528433608,3.38816745917425,4.2540370538050585,1.7808845338942438,0.4612951667919031
3.3482381926959883,1103,2.4000910320214053,3.3891471751856277,4.22127072728472,1.7764668454921648,0.4516728451076897
3.3373630776761547,1100,2.3587286876270137,3.390076305743677,4.214371364700101,1.778516089540134,0.45591541244449335
3.3420864459782917,1090,2.398285079550676,3.3935783842487677,4.201312836323055,1.7731726242858812,0.4361041092853252
3.3277149718974517,1092,2.369777950811605,3.3915747410216897,4.1990274402028955,1.772919609203898,0.44377766193233925
3.3033890124153067,1081,2.370094810116751,3.3800162884962845,4.173115692887362,1.7704832618039732,0.423042704487179
3.313036277907399,1081,2.382832533844148,3.3707695264759603,4.187624520976186,1.7678695157320587,0.4217800474107299
3.3072204766648525,1087,2.389019588743595,3.3623966533472185,4.183252052732061,1.7645022054861321,0.41708951855308735
3.3115164222304565,1092,2.3705337919052525,3.3547397896842517,4.210943096559207,1.7668755943539936,0.4369063223718093
