avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.2731488823695223,618,2.3623561766369656,3.1432861303133155,4.211872283981626,1.6849375223529495,0.4678325853116104
3.263716941128482,840,2.361291608598208,3.164413057252055,4.184629893616623,1.7023856901541845,0.45122200374235055
3.264855343010635,1067,2.3682841980398295,3.18560805293484,4.181142210295103,1.7150031860997708,0.4444223924901156
3.337872505517301,1097,2.4112734690951414,3.219922635067605,4.2564040877747935,1.7250445528107983,0.47305808864386545
3.332703302213156,1091,2.410794006989812,3.2448878847362908,4.241928722643441,1.731946980201568,0.46464361716700364
3.3326779568897966,1083,2.4080413078703824,3.2657097043523367,4.238290021094778,1.7375689892183401,0.4541326957503512
3.3235648500187045,1090,2.4037385579579333,3.280054177587923,4.228079740332605,1.741847171940522,0.45301125544907594
3.328015950905557,1093,2.406006584299144,3.2921893184765425,4.244747114658102,1.746323581147195,0.45761052884367426
3.325645367478349,1099,2.40241319106424,3.303494565207319,4.23460110356143,1.7495878236590752,0.45868608164335073
3.298312119183323,1093,2.391481720075625,3.3070550047686407,4.187750123483684,1.7498924737432076,0.4446753138048819
3.2925621357919708,1102,2.367081388110094,3.309947531418637,4.1892976285339945,1.753877104181299,0.4546636476168977
3.308039442353152,1102,2.3660372176593514,3.3130503880238784,4.2195114435696155,1.759774977583737,0.46754822271183677
3.303147265604203,1098,2.366665777429407,3.314958637465562,4.211220920280865,1.7636979400315445,0.45579095485597704
3.3111906388773216,1095,2.3682841980398295,3.3170217902867902,4.213058903796228,1.7667483291980153,0.45600966616727917
3.3156681446327343,1104,2.365969614966573,3.317623601207705,4.2457063568648135,1.7722964556214629,0.4808971050830115
3.318557723113497,1096,2.3824819479420003,3.318105049944437,4.241102685249554,1.7738610738420482,0.4644184011325101
3.3341006057561176,1094,2.393902793120576,3.325931518053522,4.258943915197418,1.7749048034333228,0.4688555207641134
3.3221033172130223,1092,2.364618809179822,3.331649851187201,4.259103065699961,1.780159754697071,0.4800364015656936
3.322433593234481,1097,2.3623539269813105,3.3361684529597975,4.26946777979689,1.785586578502096,0.483881935203902
3.323789343774544,1089,2.364541587061699,3.342982950584466,4.248324794511951,1.787805281060602,0.4705024032632
3.3076549761041267,1084,2.3738816149565767,3.3452034691569574,4.218846004420787,1.7856828430036638,0.45541146698540297
3.314085854104858,1087,2.3726601839779087,3.347011347335603,4.219951299263074,1.7842610394383582,0.46138579675689834
3.323100081142398,1082,2.384320366650064,3.3495703016235323,4.203920456742681,1.7800393350303119,0.44878590892022346
3.3242545283866627,1094,2.3696913245918627,3.3531565127776948,4.228615005668428,1.7809230987430085,0.4734530741707031
3.3263144075101163,1101,2.3590134042394024,3.3533108555908884,4.238446878270197,1.7840791144187964,0.4872483758294481
3.331681855881253,1109,2.362030712263906,3.353001611723625,4.287907559057895,1.790332877107709,0.5043531988371264
3.3196725461896346,1114,2.360614000919129,3.3473325593758063,4.289315219855602,1.7956730440155368,0.5037009434636001
3.3295636644807036,1110,2.365804284893747,3.344920822277591,4.309592499275547,1.8008621053311604,0.5073935180453726
