avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
6.151415148575778,409,4.881025900885477,6.1135282942385665,7.556841105405755,1.5482075405571711,0.9211894323979839
6.330619589008598,717,4.936033094378987,6.140919466057905,7.8000338434745435,1.5546106656292948,1.1415808367747904
6.378097437131319,1024,4.940838322646805,6.170977242716194,7.886185290976084,1.5629131165109311,1.169158874136042
6.538192762187527,1103,5.024026961945344,6.246390773801105,8.126977779622353,1.5738549424674932,1.2755706184719562
6.485500406716034,1106,4.975722983270474,6.296954096558561,8.020503501429145,1.5814694054308351,1.2873145030156803
6.536156091614678,1103,5.012973862153329,6.348829625357139,8.068288383597444,1.5870718120756282,1.251202465040879
6.536200806786125,1099,5.0195841305323174,6.392901290745301,8.067102342003603,1.5910825770105688,1.2466936794677064
6.5599692389642925,1094,5.030669496760533,6.431640102306454,8.059408966649947,1.5932770515110815,1.2080875212245872
6.531928839699776,1079,5.0493558265358836,6.4601084216263125,7.977094683292374,1.5905864873134057,1.1420289256239244
6.591708859208019,1072,5.07823630653128,6.492207581856344,8.019248414819815,1.5882972817615326,1.1823885048239184
6.57476037485087,1079,5.080924337563241,6.5140612321949085,8.060453087518775,1.5879207665436925,1.2243905352646811
6.558171803259101,1085,5.064833983964389,6.523538415082528,8.084695470016095,1.5895848055987234,1.2342870300998192
6.570053017143061,1093,5.0551090735228135,6.528861492874446,8.140110909996903,1.5937226524605683,1.25634495847607
6.586278814992286,1086,5.1195190836231195,6.538900370537998,8.107204034981615,1.591695528527826,1.1748283961494674
6.539499604525787,1088,5.080429815747834,6.545581762338566,8.00167925393307,1.5883565131347075,1.1825664077684668
6.576402198520019,1080,5.136853558257455,6.5630281232011916,7.990909640789737,1.5818059987554438,1.1548255421308382
6.540915865451039,1089,5.047471090964365,6.570365534691874,8.00161086232071,1.5824990512474097,1.2102862178814728
6.53964916770424,1087,5.052710902681399,6.57273017105957,8.022336190342134,1.5835450632251524,1.2140943285162995
