avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
5.281794460590556,352,4.143347882552166,5.212510309860404,6.546920316039429,1.580103940489482,0.769342096368613
5.704475795479379,660,4.244411819050679,5.3163078845838685,7.1903080478254635,1.602896083575708,1.1561055499819504
5.801402789551534,948,4.3559988678561545,5.4113227865230416,7.298641546219779,1.6174244629656993,1.140517843391692
5.988769110506701,1113,4.532231235515279,5.526035603164241,7.4885443271479035,1.6243968633926724,1.1747344451889463
6.059686426176014,1098,4.592173427087384,5.62711126599681,7.557313028444605,1.6286563243595338,1.1754647233163942
5.9501184049503095,1082,4.562465757646626,5.691358081955882,7.330898152887459,1.62428191090513,1.027368827552538
6.107396924291084,1091,4.643752591982536,5.771196468968748,7.522320318364407,1.6234014585077767,1.1245664927026482
6.078278021215513,1093,4.658360813715586,5.826203049762377,7.486140885429387,1.6201278239886359,1.086400834180554
6.092017817577702,1105,4.670878764384623,5.867850785681295,7.547721602218092,1.619284340463039,1.1326062432931407
6.072850556531178,1105,4.628422047196307,5.90116897441643,7.545568375647905,1.6214810733041956,1.1590808953005411
6.076442910533269,1109,4.690705319864826,5.925172321500094,7.534655779043385,1.6184438278279958,1.0990931977809242
6.194721441852395,1113,4.778328034351377,5.980921295154936,7.65273284121986,1.6150651283024176,1.126958215905532
6.260370047397002,1110,4.860507412639535,6.042217654228393,7.716729521524068,1.6095798365347804,1.1229135550173643
6.319905103431159,1117,4.904158348886526,6.1027185574887675,7.7850429931961,1.6051512927309286,1.1685157293067912
6.407137700464066,1106,4.963788530756775,6.167776911291289,7.8591351263765485,1.6007797748897323,1.1736873504225982
6.4425792684375525,1100,4.991921093224303,6.224941022697458,7.922186980867775,1.5980241486798354,1.1582056320178566
6.508189858778994,1097,5.030575224043879,6.28605073148403,8.007921726240786,1.5967893410425953,1.1757931965124586
6.56293698625302,1102,5.06802658939028,6.344446617836444,8.095996106953097,1.5969245127443938,1.2203045417517098
6.554172586986307,1102,5.07847359812933,6.393512043742475,8.067356270777049,1.5952475243903899,1.185174684745813
6.753994831776569,1112,5.200145550534587,6.460761941061618,8.404273834956083,1.5994302734284396,1.3936264485321745
