timestamp,dx,dy,dz,dyaw,inliers,matches,inlier_ratio,sv_ratio,scale
1.0294697284698486,-0.0007960436456452709,0.003629721345265158,0.0013873424005095576,0.024494201139350535,52,52,1.0,0.9999999999995516,0.001681451594231515
1.278024673461914,-0.00021003324765024307,0.0042573936839970265,-0.0009448329315825729,0.0032017465373306462,100,100,1.0,0.9999999999953798,0.0011431226426684852
1.3871943950653076,-2.3536201056067594e-05,-9.386132170801263e-05,0.00010365081194239582,0.0015368406299565893,100,100,1.0,0.9999999999999993,0.00010713187400466149
1.4498775005340576,-0.00016345494844527265,-0.0025799251382238805,0.0005689326427974212,0.009583407213446419,100,100,1.0,0.9999999999999158,0.0006973083155117964
1.51025390625,-0.0003983240199024575,-0.0007621312676315845,0.0010163045777346602,0.009615273273360357,100,100,1.0,0.9999999999879837,0.0010969917867284114
1.572957992553711,-0.0004986558289224246,-0.0027480752498747906,0.0010241544855205016,0.013641436301990321,100,100,1.0,0.9999999999999981,0.0012048530254134399
1.6503095626831055,-3.674304567318708e-06,-1.4762082791112032e-05,2.273332247297098e-05,0.001451124745881462,100,100,1.0,0.9999999999999996,-2.3124700928807824e-05
1.7133355140686035,-0.00015660801584964446,-9.577094993616814e-05,0.000374269795439406,0.004983056572265093,100,100,1.0,0.9999999935288081,0.00040594474452525177
1.7763845920562744,-0.0009860588750422884,0.0020127706209959384,-0.002587032222645704,0.007781932313163526,100,100,1.0,0.9999999999999997,0.002783473784164897
1.9794623851776123,-0.0009686291365648998,0.014397777387470476,0.0025032995468514604,0.007981070369115528,100,100,1.0,0.9999999995212994,0.0033816093075820335
2.2133915424346924,-0.00032341376406467843,0.005070339657695952,0.0013753710385737289,0.0025270467345277397,98,100,0.98,0.9999999999999999,0.0015877348781060262
2.27567458152771,0.0005387774724356163,0.01746312889623723,-0.0020146142995284815,0.008204878617845067,99,100,0.99,0.9999999999999432,0.003251560115150265
2.3230037689208984,0.0002490045659060229,0.0004942874004296755,-0.0008125351496959354,-0.00041848034445253707,100,100,1.0,0.9999999999899487,-0.0008527618462858561
2.369966983795166,0.0008611452432175182,0.010938839860154755,-0.005682560704344978,-0.0033613309563471374,96,100,0.96,0.9999999999992261,0.005956095342334096
2.4173219203948975,-2.2662181490375938e-05,-0.0007951932936428126,-0.0005107316412265127,0.0019495342973443112,100,100,1.0,0.9999999999989716,-0.0005237032806385258
2.526362180709839,0.0016557168503931116,0.030545457690990385,0.0017809293148275398,-0.00899407419368533,100,100,1.0,0.9999999996886615,0.004995441296706888
2.727592945098877,-0.0015608244910837671,0.023630119490850057,-0.002888528376624012,0.0025473248593114732,100,100,1.0,1.0,0.0047090690652507455
2.78928279876709,0.0001396549558793835,0.0008273308968445325,-0.0005072266646128071,0.0070178667939847904,98,100,0.98,0.9999999999999991,-0.0005392135962502065
2.8353707790374756,-4.741320798923581e-06,0.000702790329541643,0.0006783008982253526,0.002980896790698779,67,67,1.0,0.9999999999999916,0.0006857072781108142
2.9438083171844482,0.0001572542557579947,0.0018729275460798475,-0.000902984670731254,-0.011042308876733428,100,100,1.0,0.9999999999997464,0.0009548293810918567
5.2344653606414795,0.0041473469827448105,0.02856073442133968,0.00467671463024319,-0.02240867365266475,100,100,1.0,0.9999999999999999,0.007464543044585397
5.281069755554199,0.0008193413924599521,0.005383501452993117,-0.0030719620471079023,-0.007266027057207693,99,100,0.99,0.9999999999999982,0.0032710460586466107
5.3437159061431885,-0.0007096935275999004,0.0035563638581729935,-0.002391928562084573,0.00374323188904379,100,100,1.0,0.9999999999999993,0.002546194015260793
5.4226274490356445,0.00043875632283255734,0.024635503843801244,0.0017405723244706582,-0.0026240117627699417,100,100,1.0,0.9999999999999996,0.003950693317834029
5.578079700469971,0.0006772966964197009,-0.0019806699922082327,0.001232345620664327,0.005972712803445447,99,100,0.99,0.9999999999999997,-0.0014343879748823108
5.657541990280151,-7.017694459727548e-05,-0.00016811472545596982,0.0001887901466511814,0.006061698188819891,100,100,1.0,0.9999999996828055,0.00020283813739786563
