avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
4.723290986844624,272,3.639153251942121,4.6039907250484084,5.9937468447541455,1.647016882720023,0.6986902203913592
4.778880467709041,574,3.6421870960409555,4.621344139380863,6.057599026942526,1.6502487534716401,0.7989852477772118
4.732674959067677,842,3.598669461482097,4.635226870846827,5.978635387904496,1.6524682179356402,0.7098799211562825
4.7324494885573305,1112,3.6319340414829218,4.649422725279768,5.927072419371995,1.6483611414873784,0.6741106121228485
4.728801230793174,1122,3.6535241314287408,4.666301701068913,5.836615402264464,1.6381949677445231,0.6365511080946735
4.748897840054875,1114,3.6956806776336326,4.6883594815955005,5.8040167181418045,1.624653279910795,0.6009550480934337
4.672995959832429,1105,3.6441737753266557,4.689531285547428,5.694043881809302,1.6122238509755762,0.5637963432451742
4.623546906819357,1112,3.5663688170864356,4.682558237655399,5.676586898800259,1.6081189491420163,0.5995263265420717
4.590935621793482,1111,3.5138136956116828,4.665418954326372,5.647900955919473,1.6079635947615711,0.59383333687259
4.524107739358247,1115,3.454042325361919,4.638109588471914,5.585273477632291,1.6097759155576947,0.5966841804071163
4.573546235436688,1126,3.465550515728517,4.624141123583582,5.683212061384355,1.615803951019419,0.6428350518632061
4.573639475643365,1128,3.4617459751398894,4.61216105264764,5.684176053063944,1.6210425346508293,0.6419681634500656
4.569058742395187,1126,3.4806733218877497,4.604687272161197,5.648557617454314,1.6214009775653453,0.6195705689254037
4.552691719754734,1127,3.5136055481287327,4.591775862141127,5.605168139581387,1.6161758417510848,0.5898309714162312
4.4862953043161875,1095,3.497908006584318,4.56783042759219,5.476645718887411,1.6060790240137715,0.5033778019430456
4.4913069027226475,1092,3.5270589873247484,4.550937190956756,5.4335450426251155,1.5929694948447244,0.46917839667495354
4.496115477288502,1097,3.4982238002684545,4.5382263511195085,5.465629452332318,1.586855858111311,0.4999434750089331
4.511454434348842,1103,3.526512008500129,4.53337910040442,5.476241318956484,1.580060195987206,0.5034470310010969
4.4964051904112425,1099,3.5492960231041666,4.527005118753679,5.45272514420249,1.5713048695974845,0.492498880174611
4.478536349017099,1100,3.5166304819636913,4.517255325984,5.452547142128826,1.567144554254098,0.5079159204462745
4.473755158895099,1105,3.492572868220114,4.508607068598143,5.444403974331299,1.5654860304363702,0.5040521929214953
4.467158165279392,1095,3.4984501651863846,4.497443320111228,5.395049629241264,1.5608139483041683,0.4692853672569426
4.47260460907491,1090,3.4983261606225056,4.488603401477132,5.404776160884157,1.557643283032469,0.4701434225191172
4.4559345569021795,1092,3.473532598981831,4.48092520178972,5.39264283222416,1.5566136747898722,0.4745517022547707
4.383491576949283,1111,3.422515188600681,4.461082491182363,5.356384211811634,1.5582995850324837,0.5009850855395169
4.333087250547439,1122,3.3443143791678382,4.436393450766943,5.321332905346838,1.5648712875468132,0.5188258314378683
4.354512354756434,1131,3.375568675947397,4.4218027922610625,5.363819766384016,1.5696994675706517,0.5238804824979167
