avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.9182426236240144,229,3.072272954820972,4.028826450290112,4.666114779426617,1.518782623824035,0.3501536912934749
3.9271183042687428,480,3.057730473298925,4.022996079204111,4.733598473808293,1.5246412541648584,0.3658768825060163
3.941619698781429,753,3.039982841567154,4.015949892976057,4.811655931995922,1.5362711013713775,0.39451295671314524
3.9644131485783047,1020,3.051464444276055,4.013970960242802,4.822751741994103,1.5451111256845254,0.39490013768164645
3.9720627859547526,1076,3.015197490871584,4.011590971768157,4.879930845450788,1.559777870190546,0.43760973511289025
3.943590548757041,1086,3.0096978856385928,4.004441519943029,4.835121645933921,1.5691250866421882,0.4230858479696091
3.9429798095280106,1077,3.021260297744275,4.000848840296395,4.814929986768741,1.574036590649807,0.4082456323236859
3.9021295065915518,1077,3.005398140100598,3.9927224031510984,4.718406102828906,1.5732246823041194,0.38377256538063403
3.88647600237687,1074,2.989359179616721,3.9810890999032535,4.6829409305067005,1.5718870902693423,0.3693841376979286
3.8914662330370016,1070,3.00327208810191,3.97113280272094,4.687893956622903,1.5696954362156772,0.36498593834084625
3.8850032860858477,1074,2.9788159743580445,3.9623604506005288,4.688885017203149,1.5705717022918173,0.37061111241462136
3.8831276670015327,1084,2.984682245048036,3.952961514232292,4.700671726970624,1.5714437718454164,0.38558045557704523
3.87778264336713,1094,2.9734064819197443,3.9429773642447548,4.7093105797082515,1.573916994578619,0.39598848782968527
3.8726985634365323,1096,2.941209042163067,3.931710099733737,4.73809497732163,1.581320486115066,0.40759528107394233
3.886041293583762,1100,2.9577716949993254,3.924352467385763,4.744475682872805,1.5858705809335985,0.40576218263217384
3.874715824692092,1100,2.94422852077587,3.9158721298060573,4.7518641125708285,1.5914882642990826,0.41444204787286504
3.8680761292722066,1111,2.958152485753016,3.9037243600656506,4.764854908953222,1.5953413411194706,0.4261093618966653
3.860281243516602,1115,2.9694470417126118,3.8937981537951045,4.742953776168773,1.5957233752275084,0.4166369517004369
3.827552771833931,1105,2.959460349394382,3.8815742891355804,4.6672323426823406,1.5919897408224015,0.3818541602622944
3.8156559993484542,1105,2.945309400689653,3.871795197407961,4.611517119909479,1.5867349292553652,0.36649234537210285
3.8143039929815483,1102,2.9451941811850837,3.8663037579336637,4.606474230697547,1.5822008818601194,0.3591893576207573
3.805227757691925,1112,2.9328709033281517,3.8599475415244067,4.608822436926581,1.5800481452589086,0.3701165475301307
3.823918166477369,1109,2.9644530191793583,3.8607291107411283,4.642664106645434,1.577260825793983,0.37511759838463077
3.8385548723227076,1106,2.975071383075819,3.8624879233775053,4.69135732609981,1.5771864598226188,0.387377852283877
3.826776955011682,1102,2.948063428709459,3.8611650312436874,4.6610993147946544,1.5779634846467332,0.38363914267193466
3.793327088813375,1113,2.913359669315039,3.852713318429654,4.646728217065358,1.5813652645069862,0.3944134109933425
