avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.1890394061858194,635,2.249930877192023,3.0515991438646326,4.075463693260378,1.770265772185412,0.4172885152284894
3.2109509159431746,856,2.2719973402180744,3.0872823048275606,4.110398683701458,1.7780439113806477,0.4214837376932566
3.2264801552437037,1081,2.2758216681565773,3.1179056965498955,4.134561621856981,1.78578184292731,0.42700934744459573
3.3205064568282863,1073,2.4236591416429247,3.163090258422468,4.226797388287767,1.7774201803022374,0.4383085179217663
3.306822181357018,1075,2.4237082965517023,3.195527087052315,4.220923909777505,1.7702391075796444,0.42951688778061337
3.3129444739825695,1079,2.411309101911376,3.2229846283065426,4.229611018430392,1.7670057888645136,0.44354981532171817
3.3041581635226307,1082,2.389647591538166,3.2431857060958666,4.224379430986298,1.7671613183575483,0.4582185345294514
3.293134646999368,1091,2.3798650551918508,3.254455066528747,4.22450077517879,1.7687492492943617,0.46983439505878116
3.293743865048471,1089,2.375121517683994,3.266022121121562,4.224719402528452,1.770747041909633,0.46391825419067334
3.316401228586148,1100,2.36918117858102,3.278334445088795,4.2599850346748696,1.776214287010182,0.476907224248351
3.3074867671147734,1097,2.4125366196231433,3.2867868616813265,4.218308564250674,1.770670458417881,0.4511097475988075
3.3310523729219033,1091,2.423609986734147,3.298297053720935,4.2166575666806105,1.7645013932658735,0.44415704720901394
3.3232586475576658,1089,2.423302955645282,3.308606732833349,4.203945837410746,1.758561103880018,0.44364710834120513
3.3205587807350394,1088,2.3952969055492774,3.3175500862318845,4.190309859418268,1.7567270004856563,0.4461819942449726
3.3176134046641055,1088,2.3857224927441587,3.3252898453307744,4.2105189333042885,1.7583580212513867,0.4559815618026447
3.296151750589491,1082,2.367697279052889,3.325701075251914,4.189816770350034,1.7606013205166482,0.458660481435656
3.2990720716714432,1083,2.36948671724093,3.326910939770958,4.195201925403584,1.762583225028853,0.45506316475255837
3.288432583833812,1083,2.370101339765342,3.325541576644882,4.192552579139056,1.763853357727208,0.45839021485672926
3.29783980527323,1088,2.3958796797644357,3.325231528310756,4.211315387398171,1.7626291701698298,0.46536205293480426
3.2847302256214137,1097,2.3729150095078717,3.3197047144731324,4.208372525698235,1.7648039898749144,0.4651844559359339
3.2825153750625478,1100,2.3692454178581595,3.315999357218388,4.2065769905318025,1.7669416514199778,0.46260097302844155
3.286061887903926,1096,2.379223253099319,3.31311617772123,4.193889436819282,1.7660960622474833,0.4572862990327382
3.3108329385663247,1092,2.4077564456384213,3.314987875340967,4.214715679718202,1.762971701571972,0.44756531410855266
3.280755334350864,1089,2.3855521037095193,3.311509792097301,4.201974062998707,1.7626626084726489,0.4440127163354826
3.2814580837693597,1084,2.3696582047226724,3.3081639293652008,4.202685522488531,1.7648382479899496,0.44454854109977066
