avg_diameter_mm,num_grains,D10_mm,D50_mm,D90_mm,Cu,variance
3.1977831415916556,380,2.368202000499988,3.0969209503452255,4.093336626022753,1.6974802230963495,0.3892218139975619
3.2279057127604585,601,2.3938682989613933,3.1209098261374675,4.1104783798602575,1.7014014317690536,0.3991876290646484
3.2243322471834643,811,2.3809713709001468,3.1419344936024096,4.1104783798602575,1.706398575467353,0.40084859531104133
3.2241646575870715,1024,2.3817400589805207,3.158062604802953,4.101477420590367,1.7095290242895838,0.39927993151897734
3.284113540442682,1087,2.3961619118425137,3.1851374759992868,4.164627319064855,1.7152313921917868,0.4290677141187129
3.2578013220675963,1088,2.3786885978647643,3.1998009929652085,4.159381494290743,1.721905669695424,0.44286758560613554
3.250479167389293,1086,2.375487072581495,3.2103645817061,4.157179994813987,1.7275310706516258,0.44133991103083964
3.249596911742807,1076,2.3784384607520894,3.219024617528677,4.140369508053418,1.730183497274544,0.4261098993191785
3.2687434529580406,1078,2.387529741160546,3.2318454299886326,4.171514925171589,1.7335887212650682,0.42558426023632884
3.2621104325432437,1079,2.383458282652416,3.2407319649728556,4.153516489775003,1.7353995432559572,0.4181484773331427
3.2684489892538777,1088,2.39255489445037,3.2515451840263276,4.150899696266262,1.7353043333378606,0.4053074287181381
3.269875386105772,1085,2.39255489445037,3.2618441361696346,4.139370214664744,1.734264385501968,0.4038426198723962
3.250300898327615,1082,2.3951407021745763,3.262667702853872,4.114524539726928,1.7309841875340615,0.38679757833165596
3.234821790815645,1083,2.3662894432271053,3.25509695055575,4.116450755131018,1.7327118836816844,0.39381807975163674
3.2384003061323106,1087,2.3485021433028206,3.25243650073841,4.118618852052461,1.736913819765964,0.40299745126470266
3.248664477691366,1082,2.3498692731513455,3.2526174917063937,4.123624241061046,1.7404973234410095,0.4088444782315861
3.235274735259978,1078,2.3422220646394787,3.2481966703371907,4.107915321487832,1.7431686403541784,0.40129833047304236
3.2400998588946432,1075,2.341185031127975,3.2469176029004134,4.126586108026593,1.7470560546245286,0.40971836759944086
3.2323455012570252,1070,2.362803449133371,3.24474681916191,4.100613037489225,1.7447421055555128,0.3951468934575413
3.2248359408516105,1061,2.374683729713735,3.2388278987565626,4.099505461840383,1.741061175061746,0.3874335468855792
3.2260768162252402,1067,2.3808780542591976,3.231741840049835,4.1073067750508585,1.7378734798575757,0.39699333366101697
3.249951670962221,1079,2.365574295498199,3.232989069720151,4.153933801758793,1.741497544344688,0.42827607103213905
3.2449727424887307,1073,2.3675808275003867,3.230085909852017,4.148332448964735,1.7436259829215326,0.42225571533800343
