timestamp,x,y,quality
0.0012438297271728516,1.12,1.9,72.0
0.0020682811737060547,1.12,1.88,72.0
0.0028734207153320312,1.12,1.88,73.0
0.0036759376525878906,1.17,1.97,55.0
0.004461050033569336,1.15,1.93,73.0
0.00935053825378418,1.11,1.9,76.0
0.010139703750610352,1.09,1.88,69.0
0.01091456413269043,1.09,1.87,70.0
0.011656999588012695,1.11,1.9,63.0
0.012429237365722656,1.12,1.9,71.0
0.013577938079833984,1.11,1.9,67.0
0.014506340026855469,1.1,1.91,66.0
0.015339136123657227,1.12,1.93,67.0
0.731128454208374,1.09,1.92,65.0
0.7319214344024658,1.08,1.91,68.0
0.7326803207397461,1.07,1.87,67.0
0.733410120010376,1.07,1.87,65.0
0.7341291904449463,1.15,1.99,59.0
0.7348446846008301,1.12,1.97,63.0
0.7355568408966064,1.11,1.95,70.0
1.1644032001495361,1.1,1.94,73.0
1.1652321815490723,1.09,1.93,66.0
1.1659786701202393,1.09,1.92,73.0
1.166778564453125,1.09,1.91,70.0
1.167525291442871,1.07,1.91,69.0
1.3041231632232666,1.09,1.96,57.0
1.3960626125335693,1.08,1.96,64.0
1.4901504516601562,1.1,1.97,60.0
1.5821888446807861,1.11,2.01,57.0
1.6615781784057617,1.13,2.02,63.0
1.7867343425750732,1.13,2.03,57.0
1.8793315887451172,1.1,1.99,70.0
1.9729046821594238,1.1,1.97,72.0
2.066035747528076,1.08,1.94,75.0
2.159038543701172,1.08,1.92,73.0
2.299203634262085,1.06,1.91,69.0
2.4251959323883057,1.08,1.95,58.0
2.4723711013793945,1.07,1.94,71.0
2.5650415420532227,1.07,1.92,76.0
2.6588070392608643,1.08,1.91,74.0
2.813671588897705,1.07,1.89,77.0
2.876840591430664,1.07,1.89,72.0
3.0010874271392822,1.06,1.92,62.0
3.0784060955047607,1.06,1.92,65.0
3.1717312335968018,1.05,1.92,71.0
3.2642464637756348,1.0,1.92,53.0
3.3723304271698,1.02,1.88,80.0
4.290566682815552,1.03,1.87,81.0
4.291291236877441,1.01,1.86,70.0
4.2919840812683105,1.0,1.88,60.0
4.292691707611084,1.01,1.88,71.0
4.293396949768066,1.03,1.85,81.0
4.29411506652832,1.03,1.85,69.0
4.2948760986328125,1.03,1.82,76.0
4.2955873012542725,1.04,1.85,73.0
4.296298265457153,1.06,1.87,69.0
4.413632392883301,1.06,1.89,63.0
4.477066516876221,1.07,1.9,71.0
4.599231958389282,1.07,1.9,70.0
4.662254333496094,1.07,1.92,68.0
4.770958662033081,1.07,1.91,78.0
4.878483533859253,1.08,1.92,62.0
5.004170179367065,1.09,1.93,64.0
5.08249044418335,1.1,1.96,62.0
5.190870046615601,1.1,1.95,67.0
5.313588619232178,1.11,1.96,61.0
5.376012086868286,1.11,1.97,67.0
5.484828472137451,1.1,1.95,66.0
5.578822135925293,1.1,1.93,68.0
5.671929597854614,1.1,1.92,69.0
5.796629190444946,1.06,1.9,68.0
5.890915632247925,1.03,1.91,66.0
5.968811750411987,1.05,1.91,68.0
6.0922300815582275,1.05,1.89,70.0
6.199383020401001,1.04,1.88,69.0
6.2764081954956055,1.04,1.86,67.0
6.4005043506622314,1.04,1.84,78.0
6.463035583496094,1.0,1.84,63.0
7.243396520614624,1.01,1.81,74.0
7.244150638580322,1.0,1.82,62.0
7.2448410987854,0.99,1.82,62.0
7.24554181098938,1.0,1.82,72.0
7.246342658996582,1.01,1.81,75.0
7.247137784957886,1.02,1.8,79.0
7.247827053070068,1.02,1.81,64.0
7.307865619659424,1.03,1.81,76.0
7.367636442184448,1.06,1.83,65.0
7.4917893409729,1.06,1.78,73.0
7.600816965103149,1.06,1.74,71.0
7.662829875946045,1.05,1.74,78.0
7.801969528198242,1.08,1.74,84.0
7.895118236541748,1.09,1.73,72.0
7.989647150039673,1.08,1.72,82.0
8.113181352615356,1.06,1.72,72.0
8.191044092178345,1.06,1.7,88.0
8.316692590713501,1.06,1.68,86.0
8.379341840744019,1.06,1.66,77.0
8.489989042282104,1.06,1.65,86.0
8.582059621810913,1.05,1.64,81.0
8.691348791122437,1.04,1.62,86.0
8.814490795135498,1.04,1.62,77.0
8.876457214355469,1.0,1.64,70.0
8.968294620513916,0.98,1.64,70.0
9.076985359191895,0.99,1.62,85.0
9.200161933898926,0.99,1.6,87.0
9.262639284133911,1.02,1.57,91.0
9.371275424957275,1.01,1.56,76.0
9.496695280075073,1.04,1.57,89.0
9.559031248092651,1.06,1.59,88.0
9.666727304458618,1.1,1.64,73.0
9.777427196502686,1.09,1.6,81.0
10.459789514541626,1.09,1.63,87.0
10.460529565811157,1.07,1.59,89.0
10.461264848709106,1.05,1.59,82.0
10.4620680809021,1.01,1.58,81.0
10.462920188903809,0.99,1.57,81.0
10.463622570037842,0.98,1.55,77.0
10.464354515075684,0.96,1.55,77.0
10.601456880569458,0.97,1.52,92.0
10.693793773651123,1.0,1.51,75.0
10.804040670394897,1.07,1.57,69.0
10.865266799926758,1.1,1.58,73.0
10.959042072296143,1.08,1.53,94.0
11.081331253051758,1.07,1.51,93.0
11.190037727355957,1.06,1.48,78.0
11.299915552139282,1.07,1.48,92.0
11.361440420150757,1.08,1.45,93.0
11.501101732254028,1.1,1.49,74.0
11.609597206115723,1.08,1.46,76.0
11.671703338623047,1.06,1.43,76.0
11.795739650726318,1.08,1.52,60.0
11.859124660491943,1.08,1.51,77.0
11.983417272567749,1.08,1.48,90.0
12.093016862869263,1.08,1.46,89.0
12.187628507614136,1.08,1.44,95.0
12.311665058135986,1.06,1.44,81.0
12.404172658920288,1.11,1.46,75.0
12.465657472610474,1.13,1.48,92.0
12.574222326278687,1.12,1.46,89.0
12.681389570236206,1.13,1.44,94.0
12.80558156967163,1.1,1.42,94.0
12.898936033248901,1.09,1.4,78.0
12.976177215576172,1.08,1.39,87.0
13.80070447921753,1.07,1.35,86.0
13.801462888717651,1.08,1.34,95.0
13.802191257476807,1.08,1.31,84.0
13.802914381027222,1.09,1.29,83.0
13.803635835647583,1.08,1.3,86.0
13.80435824394226,1.06,1.27,97.0
13.805078506469727,1.06,1.27,95.0
13.805818796157837,1.11,1.31,79.0
13.911036968231201,1.1,1.29,90.0
13.973315477371216,1.17,1.36,75.0
14.065132141113281,1.23,1.43,70.0
14.188885927200317,1.2,1.39,88.0
14.311732769012451,1.16,1.34,96.0
14.40557312965393,1.21,1.37,75.0
14.482319593429565,1.18,1.34,94.0
14.576667785644531,1.24,1.39,75.0
14.685269355773926,1.21,1.35,84.0
14.808897495269775,1.2,1.34,83.0
14.90161395072937,1.16,1.3,81.0
14.963559865951538,1.15,1.27,93.0
15.087422609329224,1.14,1.24,89.0
15.164475440979004,1.13,1.24,97.0
15.288387537002563,1.13,1.23,99.0
15.411058902740479,1.12,1.24,93.0
15.473449468612671,1.11,1.23,88.0
15.613189697265625,1.11,1.21,83.0
15.676598072052002,1.11,1.19,87.0
15.800564289093018,1.1,1.17,91.0
15.878755807876587,1.1,1.15,89.0
15.971870183944702,1.11,1.14,88.0
16.095409870147705,1.12,1.14,89.0
16.173057556152344,1.13,1.12,86.0
16.46809434890747,1.14,1.1,83.0
16.468993425369263,1.12,1.08,94.0
16.46972393989563,1.13,1.08,86.0
16.592604398727417,1.13,1.07,85.0
16.685537099838257,1.13,1.06,91.0
16.80882453918457,1.12,1.04,87.0
16.871201753616333,1.12,1.03,86.0
16.994680166244507,1.14,1.04,81.0
17.073340892791748,1.16,1.06,92.0
17.165888786315918,1.14,1.05,90.0
17.291906118392944,1.15,1.02,93.0
17.384416103363037,1.13,1.01,87.0
17.461467504501343,1.13,0.99,87.0
17.618847131729126,1.12,0.99,83.0
17.66587495803833,1.13,1.01,82.0
17.79133129119873,1.14,1.01,80.0
17.913169860839844,1.12,0.99,73.0
17.975988626480103,1.12,0.98,94.0
18.08365273475647,1.13,0.97,86.0
18.176185846328735,1.15,0.99,89.0
18.26956820487976,1.13,0.98,76.0
18.363390684127808,1.15,0.99,84.0
18.503748416900635,1.16,1.0,83.0
18.580506324768066,1.14,0.98,79.0
18.705156803131104,1.11,0.96,88.0
18.765470266342163,1.1,0.93,78.0
20.236207008361816,1.12,0.94,80.0
20.23742175102234,1.15,0.97,95.0
20.23834776878357,1.17,1.0,90.0
20.239198684692383,1.16,0.98,85.0
20.24001669883728,1.15,0.96,88.0
20.24080491065979,1.12,0.93,87.0
20.241588592529297,1.11,0.93,93.0
20.242414474487305,1.11,0.92,88.0
20.24321746826172,1.14,0.95,85.0
20.244056701660156,1.12,0.93,91.0
20.244834184646606,1.1,0.91,76.0
20.245645999908447,1.1,0.9,83.0
20.246497869491577,1.11,0.9,85.0
20.247329473495483,1.13,0.91,80.0
20.283289909362793,1.16,0.94,78.0
20.406837701797485,1.18,0.94,80.0
20.4684739112854,1.16,0.89,80.0
20.57520627975464,1.11,0.83,64.0
20.68529725074768,1.08,0.8,77.0
20.778745412826538,1.14,0.8,62.0
20.870539903640747,1.19,0.79,64.0
20.96290421485901,1.16,0.79,79.0
21.10342049598694,1.14,0.78,79.0
21.163522243499756,1.14,0.77,72.0
21.289207935333252,1.14,0.77,83.0
21.38061237335205,1.17,0.78,74.0
21.473137855529785,1.23,0.76,56.0
21.56680417060852,1.2,0.75,80.0
21.673658847808838,1.25,0.74,59.0
21.76810359954834,1.29,0.75,73.0
21.86094307899475,1.26,0.73,82.0
21.970333337783813,1.24,0.71,75.0
22.063701629638672,1.31,0.7,46.0
22.17384362220764,1.33,0.71,65.0
22.297481060028076,1.3,0.7,69.0
22.35974884033203,1.27,0.67,75.0
