timestamp,D10,D50,D90,Cu
7.152557373046875e-07,2.0996422669677113,3.346382028094348,6.394901355431309,3.0457085048865356
3.370798349380493,2.1394182808981053,3.425561055824771,7.785624399608685,3.164392758281329
6.508275508880615,2.347691294306002,3.585944470742771,8.834085177696757,3.284090274546962
9.775911569595337,2.4318156295571685,3.744355652769762,9.079397840171165,3.373989527991902
13.005419254302979,2.7279251617925904,3.9946161851173523,10.327094350802408,3.4563304698772974
16.171568632125854,2.707833422481512,4.191158678029183,10.583899204999664,3.54678862884197
18.84108018875122,2.518088230174188,4.2496857813702995,8.87958996495374,3.5426950262468044
22.35807180404663,2.519108824153103,4.3007961917701705,9.003579109516021,3.5489782985488345
