timestamp,dx,dy,dz,dyaw,inliers,matches,inlier_ratio,sv_ratio,scale
8.189741849899292,0.0005426793630132942,0.0014396827164577357,-0.001499871541737316,-0.007682652006831826,98,100,0.98,0.9999999999999383,0.0016958022716710602
8.251950979232788,0.0006852253802494419,0.006602211712407449,-0.013611459025453437,-0.00550902539759568,78,80,0.975,0.9999999999999988,0.013882205247820242
8.315186023712158,-0.00153140324366982,4.203828436391749e-05,-0.005686872930947804,2.1063086467935644e-05,100,100,1.0,0.9999999999999973,-0.005889482352655934
8.378100872039795,-0.0047079550492008185,0.018538771121312598,0.005152167317208263,0.009439677824019863,99,100,0.99,0.9999999855853986,0.010183291921571861
8.441222667694092,-0.004829102339795954,0.012604494636081575,-0.011211361517779414,0.009944715212908798,58,60,0.9666666666666667,0.9999999999964034,0.013207368477313313
8.4884192943573,-0.0018442512391162102,0.0091673329790132,-0.008098468542748932,0.00943656307688724,100,100,1.0,0.9999999999999152,0.00907925406641824
8.580600500106812,0.003438435133877711,-0.025383240082072878,0.020373697109903048,-0.005808836294576204,98,100,0.98,0.9999999999880457,0.023021724314790597
8.628067016601562,-0.016508242465941413,0.024134175024194633,-0.04110463631894162,-0.0028011383698540253,99,100,0.99,0.9999999999999992,-0.045335488757512254
8.689896821975708,-0.00039934800249610174,0.0022623646180381647,-0.004483746825811378,0.0035338966627825982,100,100,1.0,0.9999999999999787,0.004591556534712753
8.751429080963135,0.002049880175739263,0.004798953520681338,-0.010225456303803395,-0.00599181831755147,97,98,0.9897959183673469,0.9999999999999946,0.010604091575371604
8.874858140945435,-0.000313409575424555,0.00010724771083624322,-0.0014910728392205069,0.003690021437026423,100,100,1.0,0.9999999999999997,0.0015242585427891297
8.966588020324707,-0.0027077073210791335,-0.0010207146463159004,0.0006447783384973401,0.023360807844843477,99,100,0.99,0.9999999998376414,0.0028132037581187637
9.013058185577393,0.021838469822531775,0.014440086173768539,0.011719447804472182,-0.014045021605228242,100,100,1.0,0.9999999999999961,0.025448512632849817
9.07481598854065,-0.0009792758147265765,-0.0014643467200462057,0.001918287215958778,0.02668693737131348,98,100,0.98,0.9999999999779042,0.0022320163025526703
9.136384963989258,-0.007147181063594636,-0.014001247549206288,-0.005278456940305089,0.014762652935587138,92,95,0.968421052631579,0.9999999999999827,0.010502851712555286
9.198548793792725,0.0002359309218433757,-0.0003969651799338257,0.0004463552859520041,-0.0064035638082865255,99,100,0.99,0.9999999999999997,0.0005292536800362785
9.369165897369385,-0.0007573213660467369,-0.021154974764585832,0.0013534166445316495,0.0009177850417871289,100,100,1.0,0.9999999994954522,0.008602938185969276
9.43216061592102,0.00018757886416057108,-0.0020543562134058037,0.0035454179415900294,-0.013390326864294805,98,100,0.98,0.9999999999999993,0.003644233104931365
9.603810548782349,5.1724110201895516e-05,-8.326263246328066e-05,-0.00021184440605725383,0.0027479378291569182,100,100,1.0,0.9999999999999999,0.00022059615252375308
9.665375232696533,-0.0012306348717309077,0.0007700673666808018,-0.005570848930309684,0.015359547849992836,100,100,1.0,0.9999999999999986,0.005713466600211204
9.728219509124756,-0.0013497220113579207,-0.000556178823768626,-0.0029425220385438417,0.0033606527309764326,100,100,1.0,0.999999999999734,0.003244946692428346
10.489157915115356,-0.0018482723868584075,0.0029046052656078914,-0.00433007560044739,0.021221607187224135,62,65,0.9538461538461539,0.9999999999999986,0.0048492826893729996
10.552181959152222,-0.005270026180416869,0.00461677459805203,-0.008707972244678532,0.00755632196512649,24,25,0.96,0.9999999999999999,0.010344674658327627
10.63126540184021,0.00204075174056716,-0.002806448691578374,-0.0040614371757452155,0.0016244008606724123,100,100,1.0,0.9999999999997254,-0.004681893236769404
10.692464113235474,-0.0010422020289236318,-0.0010849265821130214,-0.003828858864785216,-0.0019770750057780655,99,100,0.99,0.9999999999999962,-0.003991826121677764
10.754710674285889,-0.0018229672107513176,0.001966133253558984,-0.008245694489226647,0.013086590170538431,100,100,1.0,0.9999999999999963,0.00848134398880609
10.802392959594727,-0.0028527061489054934,-0.009460370765434078,0.004755849979466235,0.030526761087656177,100,100,1.0,0.9999999999993412,0.0067138528284666
10.864259004592896,-0.004305337286055943,0.009327049488892227,-0.010550750622669212,0.02189767995556597,73,75,0.9733333333333334,0.9999999979975905,0.011990549787035518
10.910176515579224,-0.000548637790014824,0.00047460555238894677,0.002727984721705877,0.020661976373449187,100,100,1.0,0.9999999999984903,0.0027890758568655657
10.956908226013184,-0.0004951645988229426,0.0001207609563024201,-0.003386354427428256,0.003929209325936437,73,74,0.9864864864864865,0.9999999999999999,0.0034227061810008126
11.080302000045776,-0.0060925839660515005,0.003755936818260774,0.0008159074263851372,0.03183265335104501,100,100,1.0,0.9999999999997179,0.006327907563567987
11.141915559768677,-0.0008694073545887566,0.024362256482084496,0.005239837793781476,-0.001534557541895086,80,82,0.975609756097561,0.9999939505012392,0.011098418616954969
11.189086437225342,0.00033925236420323355,-0.0006265926947212456,-0.0015891240797662424,-0.0052730752676231046,99,100,0.99,0.9999999999999992,0.0016441491575653576
11.29844617843628,0.007206369901080198,-0.002565830470081217,0.0029605345406634805,-0.020237233509938286,100,100,1.0,0.9999999999739881,0.007858109803117267
11.360303401947021,0.0005088809913249057,-0.0004326207446488594,-0.00136735135527519,-0.0043177452126610385,100,100,1.0,0.9999999999999967,0.0014692022684085412
11.453726768493652,0.0004018459906276504,0.004850485075479591,-0.002030382351618677,-0.017720328005196413,100,100,1.0,1.0,0.002836950046923658
11.499914169311523,0.0018122332724890098,-0.0031289629608813366,-0.005024705219825411,-0.04057387252308647,81,82,0.9878048780487805,0.9999999970970755,0.005486193348192145
11.545405387878418,0.014763764458230152,-0.010467543701721108,0.0027479320974387413,-0.04943287788308771,100,100,1.0,0.9999999991929789,0.015590092596704628
11.607682228088379,0.0009396171717187411,0.016834302675721446,0.00023610475231227904,-0.01951325271045798,97,99,0.9797979797979798,0.9999999999999939,0.0068030599979642635
11.670464038848877,0.00017726351659338055,-0.00033037744626669143,-0.0009992730072700708,0.0017938592777674632,100,100,1.0,0.9999999999999999,-0.0010234416341413392
11.73240876197815,0.00036078475059554227,-0.002650140351284512,-0.004074273293058449,-0.004671898488052866,100,100,1.0,0.9999999999999906,0.00422535057999128
11.794675350189209,0.00035372562210277407,-0.0018742153233489176,-0.0019408402154554455,-0.004434002455502337,99,100,0.99,0.9999999997859862,0.00211045299644064
11.856969118118286,0.00041462767397375304,-5.5266956825095415e-05,-0.0006763614888222493,0.004575251366604722,79,79,1.0,0.9999999999998886,-0.0007936432960905091
11.919582605361938,0.0009896369466863952,-0.016495771093151645,0.002100617117658164,-0.011468487068959926,100,100,1.0,0.9999999999901487,0.006994973037436989
11.982330799102783,-5.3130865041662394e-05,6.99890795363059e-05,0.00012837325340865147,5.604721641272299e-05,100,100,1.0,0.9999999999949688,-0.00014172627283426137
12.045273303985596,-0.0013301312120099584,0.0023161635058730956,0.006873767263491459,0.02195122965339288,15,16,0.9375,0.9999999999999997,0.00706231290552607
12.091659545898438,-9.292245114565403e-06,-0.00020452020104971824,-0.00037321563839254297,0.01390980647214229,89,91,0.978021978021978,0.9999999999999942,-0.0003821895087283392
12.138363122940063,0.0007845085416479121,0.006073453155520726,-0.007558115090445883,0.012921279843739206,57,57,1.0,0.9999999999999997,0.007977621869298712
12.18564248085022,-0.00046565904191701396,-0.0003758469189423906,-0.00289353519172617,0.007740726284982971,100,100,1.0,0.9999999999999857,0.0029346185432034323
12.248356342315674,1.7682459629032745e-05,-2.9525991883932176e-05,-5.357993635555887e-05,0.028026464711223102,67,70,0.9571428571428572,0.9999999999999989,-5.764515963959955e-05
12.310484886169434,0.0006431508598758917,-0.002149172687383941,-0.005757244989449196,0.00503955502478995,33,34,0.9705882352941176,0.9999999999999996,0.0058564958648946825
12.355830907821655,0.0001804082290460304,-0.00022752917774100157,-0.0006364297192187401,0.005317476400460028,49,49,1.0,0.9999999999999825,-0.0006677372543808896
12.40289044380188,0.0003479535321557254,0.0005268886731680418,0.0004379435872912284,-0.022347601254397633,84,89,0.9438202247191011,0.9999999999999984,0.0005977324769620602
12.46478009223938,-0.0002584354800558692,0.0018219715294813046,0.0016432397337241636,0.028207524593357892,61,65,0.9384615384615385,0.9999999999999997,0.0018160833021973522
12.61849594116211,-0.00016344150239948617,-0.0017328046729999963,0.0017359197365209458,-0.0005293400287874389,100,100,1.0,0.999999999999998,0.00187631244250867
12.680253982543945,-0.0015572706552809733,0.007369567494039524,-0.0030163399277928406,-0.0020320149910131187,100,100,1.0,0.9999999999400306,0.004495896180036767
12.742568969726562,0.0008231771216010071,0.01452431902805307,-0.0012670280276386517,-0.015104744448086748,100,100,1.0,0.9999999999999382,0.006002992213299591
12.804239749908447,0.0021235800444336143,0.002331461411519056,0.0015461576057459287,-0.013625836962100431,74,75,0.9866666666666667,0.9999999999999972,0.002787455742620328
12.850686311721802,-0.0015019754011998477,0.0031783400820480086,-0.002846108319083729,0.007407550157448767,49,51,0.9607843137254902,0.9999999999999287,0.0034601384333739485
12.92818546295166,0.0015554220300122933,0.008387526317991636,-0.007809546142671746,-0.0011434360524124841,99,100,0.99,0.9999999999997353,0.008640859001486315
13.84722900390625,0.0003652385552934091,-0.0001171271107459493,-0.0009500354067476274,-0.0003844990854570703,100,100,1.0,0.9999999999999378,-0.0010189020943929881
13.908954620361328,7.534531911601062e-06,6.368550404260344e-05,-0.0001259799119810476,-0.0005438295770226019,100,100,1.0,0.9999999999999992,-0.00012875031006527756
13.971533060073853,-0.0006039487806182212,-0.0017731681566446702,-0.0031688994429283257,-0.0038700362856253466,100,100,1.0,0.9999999999956292,0.0033029892308150013
14.063793897628784,3.554758393254542e-05,-0.0014923310835310878,-0.0022068122136840412,0.0030850463742482155,99,100,0.99,0.9999999999999966,0.0022863971893020228
14.1870698928833,0.005067126167635275,-0.0012750291507551423,0.0032488558038617733,-0.018105795191326365,100,100,1.0,0.9999999999937152,0.00604077342123213
14.248571395874023,0.00024340655750916586,-4.1094046820916715e-05,0.0008190154347286179,-0.020036411630360206,95,95,1.0,1.0,0.0008545778079681388
14.341652631759644,0.00033250362630257317,-0.00024101579256547597,-0.001046592986317369,-6.880411131378608e-05,100,100,1.0,0.9999999999987962,-0.0011023655103801207
14.434526205062866,0.0007891107184628857,-0.0006285918379278889,0.0023099353741913038,-0.0030203768300949303,100,100,1.0,0.9999999999999977,0.0024539188231738353
14.4813973903656,0.000646751402877134,0.028736197161382,0.003100048324960518,0.01201835508188627,31,34,0.9117647058823529,0.9999999999998999,0.01192273590086877
14.527560234069824,-0.0007881533919197692,0.009496550491002093,0.00846205007230088,0.025981293494335304,52,54,0.9629629629629629,0.9999999999999992,0.009308973766845962
14.606491327285767,0.024553232620571765,0.017607762615513126,-0.0002462721075117812,-0.05738371898850256,28,33,0.8484848484848485,0.9999999999999815,0.025544612167005584
14.683481216430664,0.00048111129197503827,-0.0021516027748699853,-0.003148160123645911,-0.015273903322322752,99,100,0.99,0.999999999999594,0.0032989518577136957
14.745481729507446,0.0007675353981460163,-0.0002795615848910513,-0.001110390701657933,0.0158035121181101,86,87,0.9885057471264368,0.9999999999999997,-0.0013544677354942968
14.838980197906494,0.0006264385642567227,4.916637731532467e-05,-0.0008338287961446023,-0.007138031524420272,100,100,1.0,0.9999999999999696,0.0010431119351696208
14.900575637817383,0.001234807741568573,0.01008173902317649,0.004783298301136633,-0.004495128895980365,99,100,0.99,0.9999999999994501,0.0063770939050107
14.96250295639038,0.0003664198307741954,0.0013610145065114769,0.001439748678422799,-0.004485902948642861,100,100,1.0,0.9999999999999993,0.001582250747294605
15.024407148361206,0.007988669754071535,-0.016788820073742182,-0.003573301479517758,-0.0308832405249446,99,100,0.99,0.9999999999775603,0.01103112163916704
15.086116790771484,0.0016132286910880052,-0.0010763995915243206,0.002853851337758301,-0.01553802331151243,70,71,0.9859154929577465,0.9999999999850951,0.0033064113538209
15.19385576248169,0.0056135885648341865,-0.0044649002780151196,0.0012421729873279522,-0.01046833508504791,100,100,1.0,0.9999999791855173,0.00602038402633117
15.240864038467407,0.0008375347763346473,-0.0014973818558560665,0.005125301695491845,-0.027937077962661427,56,56,1.0,0.9999999999999997,0.005227707562492476
15.286866903305054,-0.0017952303410553603,-0.0067848994509606955,0.002499523257915585,0.00582158529953211,100,100,1.0,0.9999999999999977,0.004103175134435547
15.347807884216309,-0.0003456197152162039,-0.0007809919691358033,-0.0012036062343284903,0.00010999545676348506,99,100,0.99,0.9999999984142116,0.0012906249291708563
15.40985655784607,-0.006302039451678242,0.00766689453897865,0.00048544304773205963,0.02979646295316098,100,100,1.0,0.9999999869214737,0.007025408152028728
15.50388216972351,-0.0006769859882009268,-0.001839102923561456,-0.004354337100509222,-0.0009553805165194568,100,100,1.0,0.9999999999997706,0.004467631312367194
15.550127744674683,0.00024086170236304453,-6.560567985186475e-05,-0.0007569206135506554,-0.001381108376560296,100,100,1.0,0.9999999984141816,-0.0007947526858839398
15.611830711364746,-0.0005331357101667699,-0.0022953470748857804,0.0017885701937403085,-0.005258937890961721,97,100,0.97,0.9999999950613029,0.002079950945205474
15.674203634262085,-5.579726301232152e-05,-1.410508351753162e-05,0.00012605215870697286,0.013205105663074654,100,100,1.0,0.9999999999999993,0.0001379649006643353
15.736676931381226,-0.00010743221624542087,-0.003587591778568146,0.0014790379953703472,0.009020105434306563,99,100,0.99,0.9999999990930063,0.0020635952694219133
15.79903769493103,0.0004195334468056161,-0.0006630361843867451,0.0012671258496077926,0.008233921999939667,35,36,0.9722222222222222,0.9999999999998351,-0.0013608655145979165
15.877468347549438,0.00039874245230782525,-0.0004965508019966157,0.0030159167586815807,0.0008862905548188836,26,27,0.9629629629629629,0.999999999999948,0.0030486389537633064
15.924460649490356,-0.005220474883304523,-0.0051859101378802785,0.00040274755870297826,0.04040885004743078,18,19,0.9473684210526315,0.9999999999999659,0.005631922392625958
16.001410245895386,0.0004194442044056462,-0.00029449058659443867,-0.002632097670254042,0.003969895530138667,74,75,0.9866666666666667,0.9999999999999992,-0.0026679107067630803
16.047913551330566,-0.0005033643308922065,-0.0017602879081651788,-0.0027889429898138984,0.011354160174767867,100,100,1.0,0.9999999999999696,0.0029201638332785117
16.125340461730957,-0.002585470389957787,-0.038115788846762574,0.001686328122749076,0.017054478722448772,61,65,0.9384615384615385,0.9999999999999851,0.015555658043962053
16.46665048599243,-0.0009054113279323203,0.08441206188501191,-0.04361621179075667,0.018838730795499307,22,24,0.9166666666666666,0.9999999999999991,0.05516572388102546
16.528147220611572,-0.0006104444120864611,0.0021977669927831693,-0.0036556846406825046,3.4562643786986075e-05,94,95,0.9894736842105263,0.9999999999971316,0.003809133934781016
16.621952056884766,-0.004581059107956139,0.006610752977795395,0.001967910405195236,0.030964425483243994,100,100,1.0,0.999999999317058,0.0056436781182853165
16.684218645095825,0.0005893883714467498,-0.0017799652018101123,-0.0025230696014135567,0.009157684865785167,100,100,1.0,0.9999999999999997,-0.0026870398294626375
16.74584436416626,-0.0029784504481241945,-5.915230337823868e-06,0.0017416792130941598,0.02006696545551007,100,100,1.0,0.9999999999879347,0.0034503071097581293
16.80772352218628,-5.5245306594700166e-05,0.000421619964006519,-0.0005831903390414999,0.0003157617757528819,100,100,1.0,0.9999999999999788,-0.0006095942572727365
16.86971616744995,-0.00035886609307947057,-0.0006654146965881415,0.0006294939646591881,0.0011964140935490793,100,100,1.0,0.9999999998149425,0.0007719402821812995
16.931424379348755,-1.2630556066170922e-05,-6.731395517951027e-06,3.3512892151795304e-05,1.3877787807814453e-15,100,100,1.0,0.9999999999999925,-3.591510485321747e-05
17.02552318572998,-0.010140964351575254,0.07653594993542903,0.02041786039354179,0.031005485344975242,27,28,0.9642857142857143,0.9999999999961364,0.03817025598857103
17.16459059715271,-0.0008293715239711268,-0.001044373518012154,-0.002534312576485409,0.003204954653668846,99,100,0.99,0.9999999999999997,0.0026990946495679463
17.227996826171875,-0.0007236891240841198,-0.0006581567585394735,-0.0026021179503319426,0.005539412951248747,100,100,1.0,0.999997618602088,0.0027136785046808953
17.289966821670532,0.00215404437954224,-0.012613571291746922,0.004043959522714899,-0.004419572842037718,99,100,0.99,0.9999999848859816,0.006815413760551238
17.491616249084473,-0.002655588340782568,0.010315503692996254,-7.423693797050399e-05,0.015062141393104715,100,100,1.0,0.9999999999992749,0.004907463620761202
17.554400205612183,0.01155379847514059,-0.002494210152674211,0.004963209661255147,-0.05101882169849993,99,100,0.99,0.9999365674238954,0.012614241270542196
17.617189168930054,3.5287386727025365e-05,-0.00048211531999634624,0.001190249259511289,-0.01454049182263143,41,42,0.9761904761904762,0.9999999999999999,0.0012062869179897554
17.66413950920105,-0.0019344931220779214,0.0035657513566483183,-0.00653747469021708,0.009030270694259877,16,16,1.0,0.9999999999999997,0.006965283354077275
17.741991996765137,0.00015060456632918798,-0.00023621410795084295,-0.0008854301777673982,0.009083749028535955,40,41,0.975609756097561,0.9999999998910705,-0.0009031034668672308
17.78949546813965,0.00015911765768519695,-0.0011199126886057217,-0.00165245312695856,-0.009276251179640422,100,100,1.0,0.9999999999999988,0.0017194744762858102
17.850425481796265,-1.4963502716525003e-05,4.81281020115029e-05,0.00014355623386107732,0.006219276119820907,98,100,0.98,0.9999999999999989,0.00014561218687472732
17.9119656085968,-0.004979716880508399,-0.0042752486761864225,-0.0007239237626996729,0.01782337750585882,100,100,1.0,0.9999999999999977,0.005314704697642095
17.97425675392151,0.0005530900422394413,0.000450024017228433,-0.000844123635026721,-0.0009890222824593578,100,100,1.0,0.999999999999419,-0.0010251130496722488
18.03547739982605,0.0013743369172877892,-0.0013277466539037349,-0.0032580412654300496,-0.011140984965252933,98,100,0.98,0.9999999999999973,0.00357570980894389
18.082195043563843,0.00946878124238912,0.030451940951238928,0.006050868402058678,-0.052827222818388364,21,23,0.9130434782608695,0.9999999999999997,0.01657233055025427
18.12867522239685,-6.648697198816382e-06,-4.756435559705691e-05,-7.295252395991266e-05,-0.026607676321397582,97,100,0.97,0.9999999999999996,-7.568523498213708e-05
18.17501473426819,-0.0005081581363778938,0.0050040556549441366,-0.00451164296254481,-0.029752229703182993,17,17,1.0,0.9999999999999999,0.004961818073316646
18.221736907958984,-0.0008837707051644871,0.0020184289563635925,-0.002712391291136738,-0.005661942202449119,99,100,0.99,0.9999999999999997,0.002964787690180071
18.26861882209778,0.002651430801886167,0.017328198497044943,-0.005858744937629875,0.004646541308390533,100,100,1.0,0.9999999999999954,0.009455031022998966
18.31557273864746,0.0006681180804046623,-0.000962643574405419,-0.0016778366707096023,-0.0007056644078650903,100,100,1.0,0.9999999968608457,-0.00184656082682281
18.362164735794067,0.0003241044755452265,5.246289741254607e-05,-0.0009952780972088222,-0.0010837561030553901,98,100,0.98,0.9999999999999749,-0.0010469300734761834
18.408607482910156,0.0002773798726300009,0.005970997103070482,-0.005464501870987177,0.0011577637804907272,92,100,0.92,0.9999999999997246,0.005970106306971659
18.45501136779785,0.0015436816704424553,0.009996363777341435,0.006889959001097741,0.00033927907086502316,60,64,0.9375,0.9999999999999986,0.008114360993910661
18.50242257118225,3.137238415172793e-05,0.0008612671185770021,0.00149258363415628,-0.005934465807561319,32,37,0.8648648648648649,0.9999999999999974,0.0015321472185678637
18.642197370529175,-6.009044021333668e-05,-7.076772739170302e-05,-0.0003173955873200656,0.0034434482655517733,100,100,1.0,0.9999999999999978,0.00032427166273621844
18.70363163948059,-0.00041391262813881055,-0.0017829549237752072,-0.0025462376311899525,4.5291493913347474e-05,100,100,1.0,0.9999999999999978,0.002676430133565021
20.281840801239014,0.0009011418760365678,0.000198407518753722,-0.003851781375255897,-0.008089962286677852,96,97,0.9896907216494846,0.9999999999999981,0.0039565862723406646
20.343900203704834,-0.0005303071419611768,0.002189245677756899,-0.005978601838115879,0.0008266393152153304,66,69,0.9565217391304348,0.9999999999999686,0.006065620583711939
20.40596890449524,0.000741004158049914,-0.005690229752145031,0.002439932207367293,0.0013071969448022786,100,100,1.0,0.9999999998913064,0.003418033159573928
20.497657537460327,0.0023502156411191457,-0.0034253677696329623,0.002429825043662278,-0.019233786519362583,100,100,1.0,0.99999999999969,0.003647583638482867
20.574060678482056,0.00150573583453199,0.0015205956514994785,-0.005031687796078346,-0.008042077458731374,99,100,0.99,0.9999999999999996,0.005287256023898878
